Station_Name,Year,Month,Type,Wind_Speed,Direction,Block
Srimangal,2013,8,Maximum,6,180,B12
Srimangal,2013,9,Maximum,6,180,B12
Srimangal,2013,10,Maximum,8,270,B12
Srimangal,2013,11,Maximum,4,270,B12
Srimangal,2013,12,Maximum,4,300,B12
Srimangal,2014,1,Maximum,4,300,B12
Srimangal,2014,2,Maximum,6,300,B12
Srimangal,2014,3,Maximum,8,280,B12
Srimangal,2014,4,Maximum,8,300,B12
Srimangal,2014,5,Maximum,35,310,B12
Srimangal,2014,6,Maximum,8,180,B12
Srimangal,2014,7,Maximum,6,180,B12
Srimangal,2014,8,Maximum,8,160,B12
Srimangal,2014,9,Maximum,8,160,B12
Srimangal,2014,10,Maximum,5,270,B12
Srimangal,2014,11,Maximum,6,270,B12
Srimangal,2014,12,Maximum,6,30,B12
Srimangal,2015,1,Maximum,8,300,B12
Srimangal,2015,2,Maximum,11,250,B12
Srimangal,2015,3,Maximum,10,320,B12
Srimangal,2015,4,Maximum,14,290,B12
Srimangal,2015,5,Maximum,10,280,B12
Srimangal,2015,6,Maximum,8,270,B12
Srimangal,2015,7,Maximum,10,320,B12
Srimangal,2015,8,Maximum,9,140,B12
Srimangal,2015,9,Maximum,7,140,B12
Srimangal,2015,10,Maximum,5,180,B12
Srimangal,2015,11,Maximum,3,310,B12
Srimangal,2015,12,Maximum,6,100,B12
Srimangal,2016,1,Maximum,5,30,B12
Srimangal,2016,2,Maximum,6,270,B12
Srimangal,2016,3,Maximum,14,230,B12
Srimangal,2016,4,Maximum,12,180,B12
Srimangal,2016,5,Maximum,14,220,B12
Srimangal,2016,6,Maximum,5,120,B12
Srimangal,2016,7,Maximum,8,180,B12
Srimangal,2016,8,Maximum,8,130,B12
Srimangal,2016,9,Maximum,8,300,B12
Srimangal,2016,10,Maximum,4,160,B12
Srimangal,2016,11,Maximum,6,90,B12
Srimangal,2016,12,Maximum,5,150,B12
Ishurdi,2011,1,Maximum,8,310,B12
Ishurdi,2011,2,Maximum,8,310,B12
Ishurdi,2011,3,Maximum,10,270,B12
Ishurdi,2011,4,Maximum,9,270,B12
Ishurdi,2011,5,Maximum,14,310,B12
Ishurdi,2011,6,Maximum,10,90,B12
Ishurdi,2011,7,Maximum,5,130,B12
Ishurdi,2011,8,Maximum,8,130,B12
Ishurdi,2011,9,Maximum,7,180,B12
Ishurdi,2011,10,Maximum,5,310,B12
Ishurdi,2011,11,Maximum,4,310,B12
Ishurdi,2011,12,Maximum,5,360,B12
Ishurdi,2012,1,Maximum,6,310,B12
Ishurdi,2012,2,Maximum,6,310,B12
Ishurdi,2012,3,Maximum,8,310,B12
Ishurdi,2012,4,Maximum,8,270,B12
Ishurdi,2012,5,Maximum,10,270,B12
Ishurdi,2012,6,Maximum,12,360,B12
Ishurdi,2012,7,Maximum,7,130,B12
Ishurdi,2012,8,Maximum,8,130,B12
Ishurdi,2012,9,Maximum,8,130,B12
Ishurdi,2012,10,Maximum,4,210,B12
Ishurdi,2012,11,Maximum,5,310,B12
Ishurdi,2012,12,Maximum,4,360,B12
Ishurdi,2013,1,Maximum,7,310,B12
Ishurdi,2013,2,Maximum,6,310,B12
Ishurdi,2013,3,Maximum,8,310,B12
Ishurdi,2013,4,Maximum,9,270,B12
Ishurdi,2013,5,Maximum,12,130,B12
Ishurdi,2013,6,Maximum,7,270,B12
Ishurdi,2013,7,Maximum,10,130,B12
Ishurdi,2013,8,Maximum,10,130,B12
Ishurdi,2013,9,Maximum,8,130,B12
Ishurdi,2013,10,Maximum,8,360,B12
Ishurdi,2013,11,Maximum,10,360,B12
Ishurdi,2013,12,Maximum,7,310,B12
Ishurdi,2014,1,Maximum,7,360,B12
Ishurdi,2014,2,Maximum,4,310,B12
Ishurdi,2014,3,Maximum,14,230,B12
Ishurdi,2014,4,Maximum,10,50,B12
Ishurdi,2014,5,Maximum,14,270,B12
Ishurdi,2014,6,Maximum,8,270,B12
Ishurdi,2014,7,Maximum,10,130,B12
Ishurdi,2014,8,Maximum,13,90,B12
Ishurdi,2014,9,Maximum,7,130,B12
Ishurdi,2014,10,Maximum,4,50,B12
Ishurdi,2014,11,Maximum,3,360,B12
Ishurdi,2014,12,Maximum,6,270,B12
Ishurdi,2015,1,Maximum,4,360,B12
Ishurdi,2015,2,Maximum,4,180,B12
Ishurdi,2015,3,Maximum,6,310,B12
Ishurdi,2015,4,Maximum,12,270,B12
Ishurdi,2015,5,Maximum,8,90,B12
Ishurdi,2015,6,Maximum,8,130,B12
Ishurdi,2015,7,Maximum,8,50,B12
Ishurdi,2015,8,Maximum,8,180,B12
Ishurdi,2015,9,Maximum,5,130,B12
Ishurdi,2015,10,Maximum,3,90,B12
Ishurdi,2015,11,Maximum,3,360,B12
Ishurdi,2015,12,Maximum,6,360,B12
Ishurdi,2016,1,Maximum,5,360,B12
Ishurdi,2016,2,Maximum,5,270,B12
Ishurdi,2016,3,Maximum,5,180,B12
Ishurdi,2016,4,Maximum,12,180,B12
Ishurdi,2016,5,Maximum,7,130,B12
Ishurdi,2016,6,Maximum,4,180,B12
Ishurdi,2016,7,Maximum,8,180,B12
Ishurdi,2016,8,Maximum,12,130,B12
Ishurdi,2016,9,Maximum,4,180,B12
Ishurdi,2016,10,Maximum,5,360,B12
Ishurdi,2016,11,Maximum,6,310,B12
Ishurdi,2016,12,Maximum,4,360,B12
Dhaka,2011,1,Maximum,6,230,B12
Dhaka,2011,2,Maximum,6,320,B12
Dhaka,2011,3,Maximum,12,180,B12
Dhaka,2011,4,Maximum,8,320,B12
Dhaka,2011,5,Maximum,10,360,B12
Dhaka,2011,6,Maximum,12,90,B12
Dhaka,2011,7,Maximum,5,130,B12
Dhaka,2011,8,Maximum,5,130,B12
Dhaka,2011,9,Maximum,8,180,B12
Dhaka,2011,10,Maximum,4,360,B12
Dhaka,2011,11,Maximum,4,270,B12
Dhaka,2011,12,Maximum,5,360,B12
Dhaka,2012,1,Maximum,6,270,B12
Dhaka,2012,2,Maximum,9,270,B12
Dhaka,2012,3,Maximum,8,270,B12
Dhaka,2012,4,Maximum,10,360,B12
Dhaka,2012,5,Maximum,12,160,B12
Dhaka,2012,6,Maximum,12,180,B12
Dhaka,2012,7,Maximum,6,120,B12
Dhaka,2012,8,Maximum,6,90,B12
Dhaka,2012,9,Maximum,5,130,B12
Dhaka,2012,10,Maximum,3,180,B12
Dhaka,2012,11,Maximum,4,270,B12
Dhaka,2012,12,Maximum,5,90,B12
Dhaka,2013,1,Maximum,4,270,B12
Dhaka,2013,2,Maximum,6,270,B12
Dhaka,2013,3,Maximum,8,270,B12
Dhaka,2013,4,Maximum,7,130,B12
Dhaka,2013,5,Maximum,10,120,B12
Dhaka,2013,6,Maximum,10,130,B12
Dhaka,2013,7,Maximum,7,130,B12
Dhaka,2013,8,Maximum,7,130,B12
Dhaka,2013,9,Maximum,5,130,B12
Dhaka,2013,10,Maximum,8,110,B12
Dhaka,2013,11,Maximum,3,360,B12
Dhaka,2013,12,Maximum,4,360,B12
Dhaka,2014,1,Maximum,7,270,B12
Dhaka,2014,2,Maximum,8,270,B12
Dhaka,2014,3,Maximum,6,360,B12
Dhaka,2014,4,Maximum,18,360,B12
Dhaka,2014,5,Maximum,10,200,B12
Dhaka,2014,6,Maximum,6,180,B12
Dhaka,2014,7,Maximum,5,130,B12
Dhaka,2014,8,Maximum,9,300,B12
Dhaka,2014,9,Maximum,5,230,B12
Dhaka,2014,10,Maximum,7,60,B12
Dhaka,2014,11,Maximum,3,270,B12
Dhaka,2014,12,Maximum,4,270,B12
Dhaka,2015,1,Maximum,4,340,B12
Dhaka,2015,2,Maximum,6,240,B12
Dhaka,2015,3,Maximum,10,130,B12
Dhaka,2015,4,Maximum,10,240,B12
Dhaka,2015,5,Maximum,8,360,B12
Dhaka,2015,6,Maximum,12,270,B12
Dhaka,2015,7,Maximum,8,340,B12
Dhaka,2015,8,Maximum,9,230,B12
Dhaka,2015,9,Maximum,8,140,B12
Dhaka,2015,10,Maximum,4,90,B12
Dhaka,2015,11,Maximum,3,360,B12
Dhaka,2015,12,Maximum,6,330,B12
Dhaka,2016,1,Maximum,10,270,B12
Dhaka,2016,2,Maximum,9,190,B12
Dhaka,2016,3,Maximum,8,330,B12
Dhaka,2016,4,Maximum,8,210,B12
Dhaka,2016,5,Maximum,12,60,B12
Dhaka,2016,6,Maximum,5,80,B12
Dhaka,2016,7,Maximum,6,130,B12
Dhaka,2016,8,Maximum,5,130,B12
Dhaka,2016,9,Maximum,3,90,B12
Dhaka,2016,10,Maximum,5,60,B12
Dhaka,2016,11,Maximum,5,10,B12
Dhaka,2016,12,Maximum,3,310,B12
Comilla,2011,1,Maximum,10,180,B12
Comilla,2011,2,Maximum,6,180,B12
Comilla,2011,3,Maximum,18,270,B12
Comilla,2011,4,Maximum,7,310,B12
Comilla,2011,5,Maximum,5,180,B12
Comilla,2011,6,Maximum,6,180,B12
Comilla,2011,7,Maximum,6,180,B12
Comilla,2011,8,Maximum,6,180,B12
Comilla,2011,9,Maximum,8,180,B12
Comilla,2011,10,Maximum,5,360,B12
Comilla,2011,11,Maximum,3,360,B12
Comilla,2011,12,Maximum,4,360,B12
Comilla,2012,1,Maximum,4,310,B12
Comilla,2012,2,Maximum,4,310,B12
Comilla,2012,3,Maximum,7,180,B12
Comilla,2012,4,Maximum,12,50,B12
Comilla,2012,5,Maximum,13,180,B12
Comilla,2012,6,Maximum,8,180,B12
Comilla,2012,7,Maximum,8,180,B12
Comilla,2012,8,Maximum,5,180,B12
Comilla,2012,9,Maximum,5,180,B12
Comilla,2012,10,Maximum,16,230,B12
Comilla,2012,11,Maximum,4,360,B12
Comilla,2012,12,Maximum,4,50,B12
Comilla,2013,1,Maximum,7,310,B12
Comilla,2013,2,Maximum,8,330,B12
Comilla,2013,3,Maximum,6,220,B12
Comilla,2013,4,Maximum,15,310,B12
Comilla,2013,5,Maximum,13,40,B12
Comilla,2013,6,Maximum,12,180,B12
Comilla,2013,7,Maximum,9,180,B12
Comilla,2013,8,Maximum,9,130,B12
Comilla,2013,9,Maximum,8,180,B12
Comilla,2013,10,Maximum,9,180,B12
Comilla,2013,11,Maximum,4,360,B12
Comilla,2013,12,Maximum,4,310,B12
Comilla,2014,1,Maximum,5,290,B12
Comilla,2014,2,Maximum,9,360,B12
Comilla,2014,3,Maximum,7,310,B12
Comilla,2014,4,Maximum,14,50,B12
Comilla,2014,5,Maximum,10,220,B12
Comilla,2014,6,Maximum,8,180,B12
Comilla,2014,7,Maximum,8,140,B12
Comilla,2014,8,Maximum,7,180,B12
Comilla,2014,9,Maximum,5,180,B12
Comilla,2014,10,Maximum,4,310,B12
Comilla,2014,11,Maximum,3,310,B12
Comilla,2014,12,Maximum,4,310,B12
Comilla,2015,1,Maximum,6,310,B12
Comilla,2015,2,Maximum,5,310,B12
Comilla,2015,3,Maximum,8,360,B12
Comilla,2015,4,Maximum,13,350,B12
Comilla,2015,5,Maximum,18,80,B12
Comilla,2015,6,Maximum,14,180,B12
Comilla,2015,7,Maximum,12,50,B12
Comilla,2015,8,Maximum,15,180,B12
Comilla,2015,9,Maximum,7,270,B12
Comilla,2015,10,Maximum,4,30,B12
Comilla,2015,11,Maximum,5,310,B12
Comilla,2015,12,Maximum,8,360,B12
Comilla,2016,1,Maximum,7,310,B12
Comilla,2016,2,Maximum,6,270,B12
Comilla,2016,3,Maximum,18,310,B12
Comilla,2016,4,Maximum,16,200,B12
Comilla,2016,5,Maximum,18,50,B12
Comilla,2016,6,Maximum,12,180,B12
Comilla,2016,7,Maximum,12,230,B12
Comilla,2016,8,Maximum,14,130,B12
Comilla,2016,9,Maximum,9,130,B12
Comilla,2016,10,Maximum,8,190,B12
Comilla,2016,11,Maximum,12,50,B12
Comilla,2016,12,Maximum,4,310,B12
Chandpur,2011,1,Maximum,5,310,B12
Chandpur,2011,2,Maximum,7,360,B12
Chandpur,2011,3,Maximum,10,180,B12
Chandpur,2011,4,Maximum,8,310,B12
Chandpur,2011,5,Maximum,8,180,B12
Chandpur,2011,6,Maximum,8,180,B12
Chandpur,2011,7,Maximum,6,180,B12
Chandpur,2011,8,Maximum,6,180,B12
Chandpur,2011,9,Maximum,8,180,B12
Chandpur,2011,10,Maximum,4,360,B12
Chandpur,2011,11,Maximum,4,360,B12
Chandpur,2011,12,Maximum,4,360,B12
Chandpur,2012,1,Maximum,5,360,B12
Chandpur,2012,2,Maximum,4,360,B12
Chandpur,2012,3,Maximum,5,180,B12
Chandpur,2012,4,Maximum,6,180,B12
Chandpur,2012,5,Maximum,6,180,B12
Chandpur,2012,6,Maximum,10,180,B12
Chandpur,2012,7,Maximum,8,180,B12
Chandpur,2012,8,Maximum,6,180,B12
Chandpur,2012,9,Maximum,5,180,B12
Chandpur,2012,10,Maximum,6,180,B12
Chandpur,2012,11,Maximum,6,360,B12
Chandpur,2012,12,Maximum,6,360,B12
Chandpur,2013,1,Maximum,6,360,B12
Chandpur,2013,2,Maximum,8,360,B12
Chandpur,2013,3,Maximum,6,360,B12
Chandpur,2013,4,Maximum,6,180,B12
Chandpur,2013,5,Maximum,12,310,B12
Chandpur,2013,6,Maximum,6,270,B12
Chandpur,2013,7,Maximum,4,180,B12
Chandpur,2013,8,Maximum,6,130,B12
Chandpur,2013,9,Maximum,5,140,B12
Chandpur,2013,10,Maximum,5,180,B12
Chandpur,2013,11,Maximum,5,360,B12
Chandpur,2013,12,Maximum,4,360,B12
Chandpur,2014,1,Maximum,5,360,B12
Chandpur,2014,2,Maximum,5,360,B12
Chandpur,2014,3,Maximum,5,140,B12
Chandpur,2014,4,Maximum,8,180,B12
Chandpur,2014,5,Maximum,12,180,B12
Chandpur,2014,6,Maximum,5,180,B12
Chandpur,2014,7,Maximum,5,180,B12
Chandpur,2014,8,Maximum,5,180,B12
Chandpur,2014,9,Maximum,6,180,B12
Chandpur,2014,10,Maximum,5,360,B12
Chandpur,2014,11,Maximum,4,360,B12
Chandpur,2014,12,Maximum,6,360,B12
Chandpur,2015,1,Maximum,6,360,B12
Chandpur,2015,2,Maximum,5,360,B12
Chandpur,2015,3,Maximum,6,360,B12
Chandpur,2015,4,Maximum,6,180,B12
Chandpur,2015,5,Maximum,6,180,B12
Chandpur,2015,6,Maximum,6,180,B12
Chandpur,2015,7,Maximum,5,130,B12
Chandpur,2015,8,Maximum,8,230,B12
Chandpur,2015,9,Maximum,4,180,B12
Chandpur,2015,10,Maximum,4,130,B12
Chandpur,2015,11,Maximum,4,360,B12
Chandpur,2015,12,Maximum,4,270,B12
Chandpur,2016,1,Maximum,4,360,B12
Chandpur,2016,2,Maximum,6,360,B12
Chandpur,2016,3,Maximum,5,360,B12
Chandpur,2016,4,Maximum,10,180,B12
Chandpur,2016,5,Maximum,10,50,B12
Chandpur,2016,6,Maximum,4,180,B12
Chandpur,2016,7,Maximum,4,180,B12
Chandpur,2016,8,Maximum,8,180,B12
Chandpur,2016,9,Maximum,5,180,B12
Chandpur,2016,10,Maximum,6,180,B12
Chandpur,2016,11,Maximum,8,360,B12
Chandpur,2016,12,Maximum,6,360,B12
Jessore,2011,1,Maximum,10,280,B12
Jessore,2011,2,Maximum,16,360,B12
Jessore,2011,3,Maximum,22,270,B12
Jessore,2011,4,Maximum,20,260,B12
Jessore,2011,5,Maximum,20,350,B12
Jessore,2011,6,Maximum,28,70,B12
Jessore,2011,7,Maximum,18,210,B12
Jessore,2011,8,Maximum,18,110,B12
Jessore,2011,9,Maximum,17,120,B12
Jessore,2011,10,Maximum,16,110,B12
Jessore,2011,11,Maximum,7,80,B12
Jessore,2011,12,Maximum,8,360,B12
Jessore,2012,1,Maximum,10,20,B12
Jessore,2012,2,Maximum,10,360,B12
Jessore,2012,3,Maximum,60,280,B12
Jessore,2012,4,Maximum,27,270,B12
Jessore,2012,5,Maximum,21,230,B12
Jessore,2012,6,Maximum,21,210,B12
Jessore,2012,7,Maximum,17,230,B12
Jessore,2012,8,Maximum,17,130,B12
Jessore,2012,9,Maximum,18,170,B12
Jessore,2012,10,Maximum,16,40,B12
Jessore,2012,11,Maximum,10,360,B12
Jessore,2012,12,Maximum,8,360,B12
Jessore,2013,1,Maximum,10,360,B12
Jessore,2013,2,Maximum,12,40,B12
Jessore,2013,3,Maximum,12,280,B12
Jessore,2013,4,Maximum,18,240,B12
Jessore,2013,5,Maximum,30,160,B12
Jessore,2013,6,Maximum,20,110,B12
Jessore,2013,7,Maximum,16,110,B12
Jessore,2013,8,Maximum,18,80,B12
Jessore,2013,9,Maximum,20,180,B12
Jessore,2013,10,Maximum,18,160,B12
Jessore,2013,11,Maximum,10,350,B12
Jessore,2013,12,Maximum,8,280,B12
Jessore,2014,1,Maximum,12,360,B12
Jessore,2014,2,Maximum,16,30,B12
Jessore,2014,3,Maximum,16,220,B12
Jessore,2014,4,Maximum,17,180,B12
Jessore,2014,5,Maximum,20,290,B12
Jessore,2014,6,Maximum,16,260,B12
Jessore,2014,7,Maximum,18,140,B12
Jessore,2014,8,Maximum,17,120,B12
Jessore,2014,9,Maximum,14,180,B12
Jessore,2014,10,Maximum,16,110,B12
Jessore,2014,11,Maximum,7,300,B12
Jessore,2014,12,Maximum,6,40,B12
Jessore,2015,1,Maximum,8,360,B12
Jessore,2015,2,Maximum,10,290,B12
Jessore,2015,3,Maximum,34,240,B12
Jessore,2015,4,Maximum,18,230,B12
Jessore,2015,5,Maximum,22,280,B12
Jessore,2015,6,Maximum,18,200,B12
Jessore,2015,7,Maximum,17,10,B12
Jessore,2015,8,Maximum,16,230,B12
Jessore,2015,9,Maximum,12,270,B12
Jessore,2015,10,Maximum,16,90,B12
Jessore,2015,11,Maximum,6,350,B12
Jessore,2015,12,Maximum,8,20,B12
Jessore,2016,1,Maximum,6,350,B12
Jessore,2016,2,Maximum,60,60,B12
Jessore,2016,3,Maximum,36,10,B12
Jessore,2016,4,Maximum,20,210,B12
Jessore,2016,5,Maximum,24,360,B12
Jessore,2016,6,Maximum,12,240,B12
Jessore,2016,7,Maximum,16,180,B12
Jessore,2016,8,Maximum,27,270,B12
Jessore,2016,9,Maximum,12,290,B12
Jessore,2016,10,Maximum,12,180,B12
Jessore,2016,11,Maximum,6,360,B12
Jessore,2016,12,Maximum,7,350,B12
Faridpur,2011,1,Maximum,4,310,B12
Faridpur,2011,2,Maximum,6,360,B12
Faridpur,2011,3,Maximum,18,360,B12
Faridpur,2011,4,Maximum,6,50,B12
Faridpur,2011,5,Maximum,9,310,B12
Faridpur,2011,6,Maximum,16,90,B12
Faridpur,2011,7,Maximum,5,180,B12
Faridpur,2011,8,Maximum,7,140,B12
Faridpur,2011,9,Maximum,7,130,B12
Faridpur,2011,10,Maximum,3,150,B12
Faridpur,2011,11,Maximum,6,290,B12
Faridpur,2011,12,Maximum,4,120,B12
Faridpur,2012,1,Maximum,5,340,B12
Faridpur,2012,2,Maximum,5,260,B12
Faridpur,2012,3,Maximum,7,350,B12
Faridpur,2012,4,Maximum,7,200,B12
Faridpur,2012,5,Maximum,8,340,B12
Faridpur,2012,6,Maximum,12,360,B12
Faridpur,2012,7,Maximum,7,170,B12
Faridpur,2012,8,Maximum,7,130,B12
Faridpur,2012,9,Maximum,7,90,B12
Faridpur,2012,10,Maximum,3,230,B12
Faridpur,2012,11,Maximum,4,90,B12
Faridpur,2012,12,Maximum,4,310,B12
Faridpur,2013,1,Maximum,4,340,B12
Faridpur,2013,2,Maximum,5,360,B12
Faridpur,2013,3,Maximum,5,310,B12
Faridpur,2013,4,Maximum,6,200,B12
Faridpur,2013,5,Maximum,12,90,B12
Faridpur,2013,6,Maximum,9,200,B12
Faridpur,2013,7,Maximum,6,130,B12
Faridpur,2013,8,Maximum,8,140,B12
Faridpur,2013,9,Maximum,4,90,B12
Faridpur,2013,10,Maximum,6,130,B12
Faridpur,2013,11,Maximum,4,340,B12
Faridpur,2013,12,Maximum,3,290,B12
Faridpur,2014,1,Maximum,6,330,B12
Faridpur,2014,2,Maximum,6,360,B12
Faridpur,2014,3,Maximum,8,250,B12
Faridpur,2014,4,Maximum,7,360,B12
Faridpur,2014,5,Maximum,7,180,B12
Faridpur,2014,6,Maximum,7,270,B12
Faridpur,2014,7,Maximum,10,90,B12
Faridpur,2014,8,Maximum,6,130,B12
Faridpur,2014,9,Maximum,7,110,B12
Faridpur,2014,10,Maximum,3,100,B12
Faridpur,2014,11,Maximum,2,310,B12
Faridpur,2014,12,Maximum,4,360,B12
Faridpur,2015,1,Maximum,4,310,B12
Faridpur,2015,2,Maximum,4,320,B12
Faridpur,2015,3,Maximum,5,360,B12
Faridpur,2015,4,Maximum,7,310,B12
Faridpur,2015,5,Maximum,6,90,B12
Faridpur,2015,6,Maximum,8,130,B12
Faridpur,2015,7,Maximum,10,110,B12
Faridpur,2015,8,Maximum,5,130,B12
Faridpur,2015,9,Maximum,3,270,B12
Faridpur,2015,10,Maximum,3,130,B12
Faridpur,2015,11,Maximum,2,130,B12
Faridpur,2015,12,Maximum,4,360,B12
Faridpur,2016,1,Maximum,3,310,B12
Faridpur,2016,2,Maximum,3,290,B12
Faridpur,2016,3,Maximum,12,360,B12
Faridpur,2016,4,Maximum,7,180,B12
Faridpur,2016,5,Maximum,12,50,B12
Faridpur,2016,6,Maximum,5,180,B12
Faridpur,2016,7,Maximum,6,110,B12
Faridpur,2016,8,Maximum,15,120,B12
Faridpur,2016,9,Maximum,3,120,B12
Faridpur,2016,10,Maximum,3,130,B12
Faridpur,2016,11,Maximum,3,360,B12
Faridpur,2016,12,Maximum,4,320,B12
Madaripur,2011,1,Maximum,4,360,B12
Madaripur,2011,2,Maximum,4,360,B12
Madaripur,2011,3,Maximum,5,180,B12
Madaripur,2011,4,Maximum,5,180,B12
Madaripur,2011,5,Maximum,8,310,B12
Madaripur,2011,6,Maximum,7,90,B12
Madaripur,2011,7,Maximum,10,180,B12
Madaripur,2011,8,Maximum,6,180,B12
Madaripur,2011,9,Maximum,3,180,B12
Madaripur,2011,10,Maximum,1,180,B12
Madaripur,2011,11,Maximum,2,360,B12
Madaripur,2011,12,Maximum,1,360,B12
Madaripur,2012,1,Maximum,2,360,B12
Madaripur,2012,2,Maximum,2,270,B12
Madaripur,2012,3,Maximum,2,180,B12
Madaripur,2012,4,Maximum,5,310,B12
Madaripur,2012,5,Maximum,6,60,B12
Madaripur,2012,6,Maximum,4,180,B12
Madaripur,2012,7,Maximum,5,180,B12
Madaripur,2012,8,Maximum,5,140,B12
Madaripur,2012,9,Maximum,3,180,B12
Madaripur,2012,10,Maximum,1,360,B12
Madaripur,2012,11,Maximum,1,180,B12
Madaripur,2012,12,Maximum,2,300,B12
Madaripur,2013,1,Maximum,4,360,B12
Madaripur,2013,2,Maximum,4,360,B12
Madaripur,2013,3,Maximum,2,210,B12
Madaripur,2013,4,Maximum,9,180,B12
Madaripur,2013,5,Maximum,4,130,B12
Madaripur,2013,6,Maximum,2,130,B12
Madaripur,2013,7,Maximum,2,150,B12
Madaripur,2013,8,Maximum,4,130,B12
Madaripur,2013,9,Maximum,2,90,B12
Madaripur,2013,10,Maximum,3,180,B12
Madaripur,2013,11,Maximum,2,10,B12
Madaripur,2013,12,Maximum,0,0,B12
Madaripur,2014,1,Maximum,2,360,B12
Madaripur,2014,2,Maximum,4,360,B12
Madaripur,2014,3,Maximum,8,360,B12
Madaripur,2014,5,Maximum,4,180,B12
Madaripur,2014,6,Maximum,3,180,B12
Madaripur,2014,7,Maximum,3,180,B12
Madaripur,2014,8,Maximum,3,140,B12
Madaripur,2014,9,Maximum,4,140,B12
Madaripur,2014,10,Maximum,2,130,B12
Madaripur,2014,11,Maximum,2,140,B12
Madaripur,2014,12,Maximum,2,360,B12
Madaripur,2015,1,Maximum,3,360,B12
Madaripur,2015,2,Maximum,4,300,B12
Madaripur,2015,3,Maximum,4,50,B12
Madaripur,2015,4,Maximum,5,160,B12
Madaripur,2015,5,Maximum,6,150,B12
Madaripur,2015,6,Maximum,4,140,B12
Madaripur,2015,7,Maximum,5,180,B12
Madaripur,2015,8,Maximum,5,180,B12
Madaripur,2015,9,Maximum,3,130,B12
Madaripur,2015,10,Maximum,13,20,B12
Madaripur,2015,11,Maximum,3,360,B12
Madaripur,2015,12,Maximum,3,360,B12
Madaripur,2016,1,Maximum,3,360,B12
Madaripur,2016,2,Maximum,3,180,B12
Madaripur,2016,3,Maximum,6,130,B12
Madaripur,2016,4,Maximum,5,180,B12
Madaripur,2016,5,Maximum,7,130,B12
Madaripur,2016,6,Maximum,3,180,B12
Madaripur,2016,7,Maximum,3,180,B12
Madaripur,2016,8,Maximum,7,140,B12
Madaripur,2016,9,Maximum,3,150,B12
Madaripur,2016,10,Maximum,3,300,B12
Madaripur,2016,11,Maximum,3,360,B12
Madaripur,2016,12,Maximum,3,360,B12
Khulna,2011,1,Maximum,4,310,B12
Khulna,2011,2,Maximum,6,330,B12
Khulna,2011,3,Maximum,12,270,B12
Khulna,2011,4,Maximum,8,330,B12
Khulna,2011,5,Maximum,12,310,B12
Khulna,2011,6,Maximum,16,90,B12
Khulna,2011,7,Maximum,6,180,B12
Khulna,2011,8,Maximum,10,130,B12
Khulna,2011,9,Maximum,10,130,B12
Khulna,2011,10,Maximum,4,130,B12
Khulna,2011,11,Maximum,3,340,B12
Khulna,2011,12,Maximum,4,330,B12
Khulna,2012,1,Maximum,4,360,B12
Khulna,2012,2,Maximum,4,340,B12
Khulna,2012,3,Maximum,5,220,B12
Khulna,2012,4,Maximum,10,310,B12
Khulna,2012,5,Maximum,10,230,B12
Khulna,2012,6,Maximum,8,180,B12
Khulna,2012,7,Maximum,6,130,B12
Khulna,2012,8,Maximum,6,180,B12
Khulna,2012,9,Maximum,4,130,B12
Khulna,2012,10,Maximum,4,130,B12
Khulna,2012,11,Maximum,3,270,B12
Khulna,2012,12,Maximum,3,360,B12
Khulna,2013,1,Maximum,4,330,B12
Khulna,2013,2,Maximum,5,310,B12
Khulna,2013,3,Maximum,4,180,B12
Khulna,2013,4,Maximum,8,360,B12
Khulna,2013,5,Maximum,12,130,B12
Khulna,2013,6,Maximum,5,130,B12
Khulna,2013,7,Maximum,6,130,B12
Khulna,2013,8,Maximum,6,130,B12
Khulna,2013,9,Maximum,4,90,B12
Khulna,2013,10,Maximum,12,130,B12
Khulna,2013,11,Maximum,4,310,B12
Khulna,2013,12,Maximum,4,330,B12
Khulna,2014,1,Maximum,3,360,B12
Khulna,2014,2,Maximum,10,310,B12
Khulna,2014,3,Maximum,8,310,B12
Khulna,2014,4,Maximum,12,90,B12
Khulna,2014,5,Maximum,8,180,B12
Khulna,2014,6,Maximum,6,180,B12
Khulna,2014,7,Maximum,8,130,B12
Khulna,2014,8,Maximum,12,90,B12
Khulna,2014,9,Maximum,4,180,B12
Khulna,2014,10,Maximum,3,130,B12
Khulna,2014,11,Maximum,3,320,B12
Khulna,2014,12,Maximum,3,320,B12
Khulna,2015,1,Maximum,4,360,B12
Khulna,2015,2,Maximum,4,180,B12
Khulna,2015,3,Maximum,6,310,B12
Khulna,2015,4,Maximum,10,310,B12
Khulna,2015,5,Maximum,14,180,B12
Khulna,2015,6,Maximum,12,180,B12
Khulna,2015,7,Maximum,9,50,B12
Khulna,2015,8,Maximum,10,130,B12
Khulna,2015,9,Maximum,9,130,B12
Khulna,2015,10,Maximum,8,180,B12
Khulna,2015,11,Maximum,4,310,B12
Khulna,2015,12,Maximum,6,310,B12
Khulna,2016,1,Maximum,6,310,B12
Khulna,2016,2,Maximum,7,130,B12
Khulna,2016,3,Maximum,8,180,B12
Khulna,2016,4,Maximum,8,210,B12
Khulna,2016,5,Maximum,12,50,B12
Khulna,2016,6,Maximum,8,130,B12
Khulna,2016,7,Maximum,23,20,B12
Khulna,2016,8,Maximum,12,130,B12
Khulna,2016,9,Maximum,6,180,B12
