,Bogura,March,7,5.2,0.662,5,0.637,4.3,0.549,4.8,0.612,3.4,0.437,2.6,0.337,2.9,0.375,5.2,0.662,4.5,0.574,5,0.637,2.8,0.362,5.2,0.662,4.8,0.612,5.5,0.699,5,0.637,5.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612,0.537,0.662,0.637,0.574,0.599,0.624,0.012,0.662,0.624,0.737,0.599,0.624,0.624,0.624,0.574,0.599,0.612,0.012,0.574,0.512,0.487,0.412,0.612,0.549,0.574,0.537,0.537,0.437,0.2,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,8,5,0.637,4.2,0.537,3.9,0.499,4,0.512,3.6,0.462,2.4,0.312,2.6,0.337,5.4,0.687,4,0.512,4.5,0.574,3.2,0.412,4.8,0.612,4.2,0.537,5.5,0.699,5,0.637,5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587,0.487,0.637,0.624,0.599,0.574,0.462,0.012,0.562,0.574,0.712,0.612,0.537,0.599,0.537,0.537,0.524,0.587,0.012,0.512,0.474,0.375,0.25,0.574,0.537,0.549,0.524,0.449,0.287,0.212,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,9,4,0.512,3.4,0.437,2.2,0.287,2.8,0.362,1.6,0.212,3.7,0.474,3,0.387,3.3,0.424,3.6,0.462,2.9,0.375,3.5,0.449,3.4,0.437,3.8,0.487,3.8,0.487,4,0.512,3.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.4,0.462,0.387,0.412,0.4,0.437,0.4,0.412,0.449,0.449,0.449,0.4,0.412,0.462,0.424,0.424,0.662,0.412,0.4,0.337,0.25,0.187,0.437,0.387,0.462,0.499,0.337,0.212,0.187,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,10,2,0.262,2,0.262,1.1,0.15,1.2,0.162,1.1,0.15,3,0.387,1.5,0.2,2.2,0.287,2.4,0.312,1.9,0.25,2.3,0.3,2.1,0.275,2.5,0.325,1.3,0.175,2.2,0.287,2.1,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262,0.287,0.262,0.237,0.312,0.25,0.262,0.25,0.312,0.275,0.262,0.25,0.275,0.237,0.262,0.162,0.3,0.524,0.262,0.25,0.262,0.1,0.112,0.237,0.25,0.35,0.262,0.2,0.137,0.212,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,11,0.8,0.112,1,0.137,0.4,0.062,0.5,0.075,0.6,0.087,1,0.137,0.6,0.087,0.9,0.125,0.8,0.112,0.8,0.112,0.8,0.112,1.1,0.15,1,0.137,0.4,0.062,0.4,0.062,0.9,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.025,0.112,0.062,0.175,0.037,0.112,0.037,0.15,0.112,0.112,0.112,0.162,0.037,0.05,0.075,0.187,0.262,0.137,0.112,0.162,0.012,0.037,0.075,0.037,0.125,0.137,0.075,0.062,0.087,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,12,0.1,0.025,0,0.012,0,0.012,0,0.012,0,0.012,0.1,0.025,0,0.012,0,0.012,0.2,0.037,0,0.012,0,0.012,0,0.012,0,0.012,0.1,0.025,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.037,0.025,0.012,0.012,0.037,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,March,13,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,36.12,4.683,29.7,3.881,27.5,3.605,25.5,3.357,22.5,2.981,21.2,2.82,23.6,3.119,34.3,4.455,31.3,4.08,32.4,4.218,25.3,3.332,35.3,4.581,34.2,4.443,33.4,4.343,33.6,4.368,36.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.795,3.433,4.382,4.132,3.958,3.72,4.007,2.871,4.107,3.933,4.532,4.107,3.97,3.895,4.295,3.945,4.332,4.744,3.021,4.245,3.783,2.946,2.859,4.282,3.745,4.145,4.082,3.408,2.834,1.71,1.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,0,0,0.012,0,0.012,0.2,0.037,0,0.012,0,0.012,0,0.012,0,0.012,0.9,0.125,0,0.012,0,0.012,0,0.012,0,0.012,0.1,0.025,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.014,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.037,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,1,0.8,0.112,0.4,0.062,0.3,0.05,0.2,0.037,0.2,0.037,0.2,0.037,0.2,0.037,0.2,0.037,0.2,0.037,0.2,0.037,0.5,0.075,0.8,0.112,0.4,0.062,0.7,0.1,0,0.012,0.2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.012,0.05,0.05,0.05,0.037,0.037,0.062,0.037,0.037,0.037,0.037,0.037,0.012,0.014,0.075,0.037,0.037,0.012,0.037,0.037,0.037,0.075,0.162,0.037,0.075,0.062,0.037,0.037,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,2,1.6,0.212,0.6,0.087,1.4,0.187,1,0.137,0.4,0.062,0.9,0.125,0.8,0.112,1.2,0.162,0.8,0.112,0.8,0.112,1.3,0.175,1.4,0.187,1.2,0.162,1.3,0.175,0.2,0.037,0.3,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,0.012,0.137,0.15,0.137,0.087,0.1,0.175,0.062,0.062,0.112,0.012,0.162,0.062,0.02,0.112,0.062,0.112,0.012,0.087,0.112,0.125,0.175,0.212,0.137,0.162,0.175,0.112,0.15,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,3,3,0.387,2.2,0.287,2.9,0.375,0.7,0.1,0,0.012,1.2,0.162,1.2,0.162,0.9,0.125,0,0.012,2.6,0.337,1.7,0.225,2,0.262,3.1,0.4,3.5,0.449,1.1,0.15,0.4,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,0.125,0.3,0.212,0.05,0.125,0.237,0.262,0.137,0.137,0.162,0.037,0.262,0.087,0.023,0.212,0.412,0.162,0.412,0.137,0.1,0.137,0.25,0.362,0.275,0.312,0.262,0.4,0.325,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,4,4.1,0.524,1.8,0.237,3.8,0.487,0.2,0.037,0.5,0.075,1.3,0.175,1,0.137,1,0.137,0.3,0.05,3.4,0.437,2.6,0.337,3,0.387,4.8,0.612,5,0.637,1,0.137,1.2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362,0.15,0.3,0.187,0.237,0.212,0.387,0.25,0.187,0.275,0.175,0.162,0.212,0.125,0.028,0.375,0.3,0.262,0.512,0.175,0.312,0.112,0.375,0.462,0.462,0.512,0.3,0.574,0.387,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,5,4.7,0.599,1.4,0.187,5.2,0.662,0.6,0.087,0.8,0.112,1.4,0.187,0.6,0.087,0.5,0.075,1.2,0.162,5.2,0.662,3,0.387,4,0.512,5.2,0.662,5.3,0.674,2.8,0.362,1.9,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.175,0.312,0.649,0.387,0.25,0.512,0.424,0.225,0.412,0.187,0.237,0.162,0.15,0.031,0.687,0.699,0.387,0.612,0.212,0.537,0.112,0.462,0.574,0.662,0.637,0.262,0.325,0.512,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,6,5.3,0.674,1.2,0.162,5.8,0.737,2.3,0.3,1.2,0.162,2.5,0.325,0.3,0.05,2.5,0.325,6.2,0.787,6,0.762,3.4,0.437,5,0.637,5.3,0.674,5.1,0.649,4.2,0.537,2.4,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512,0.2,0.312,0.674,0.562,0.4,0.662,0.187,0.262,0.512,0.2,0.337,0.087,0.175,0.034,0.737,0.687,0.512,0.637,0.3,0.112,0.087,0.587,0.699,0.699,0.762,0.237,0.674,0.637,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,7,4.2,0.537,1,0.137,0,0.012,0.8,0.112,1.5,0.2,1.7,0.225,0.6,0.087,4,0.512,5.6,0.712,5.3,0.674,3.6,0.462,5.2,0.662,1.4,0.187,5.4,0.687,3,0.387,2.5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487,0.287,0.362,0.612,0.412,0.499,0.512,0.237,0.412,0.499,0.212,0.362,0.137,0.2,0.037,0.537,0.312,0.437,0.624,0.012,0.162,0.137,0.524,0.712,0.662,0.712,0.325,0.549,0.512,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,8,3.9,0.499,1,0.137,2.5,0.325,0.8,0.112,2,0.262,0.7,0.1,0.9,0.125,4.8,0.612,5.2,0.662,4.4,0.562,3.7,0.474,5,0.637,1.4,0.187,5.2,0.662,2.4,0.312,2.6,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449,0.412,0.387,0.537,0.2,0.562,0.487,0.237,0.549,0.537,0.2,0.412,0.15,0.225,0.041,0.387,0.337,0.387,0.537,0.012,0.187,0.162,0.487,0.687,0.612,0.662,0.562,0.437,0.512,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,9,3.5,0.449,1.2,0.162,1.7,0.225,0.1,0.025,1.7,0.225,0.2,0.037,0.9,0.125,4.2,0.537,1.8,0.237,1.9,0.25,1.8,0.237,1.1,0.15,0,0.012,3.9,0.499,1.9,0.25,0.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,0.387,0.412,0.487,0.312,0.325,0.375,0.262,0.424,0.4,0.15,0.1,0.162,0.162,0.033,0.287,0.512,0.462,0.512,0.15,0.287,0.012,0.499,0.537,0.612,0.512,0.487,0.362,0.162,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,10,2.6,0.337,1.1,0.15,2,0.262,0.8,0.112,0.3,0.05,0,0.012,3.8,0.487,3,0.387,0,0.012,2.2,0.287,0.9,0.125,0.8,0.112,0,0.012,9.2,1.161,1,0.137,0.4,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,0.312,0.312,0.237,0.25,0.2,0.2,0.187,0.225,0.275,0.087,0.125,0.112,0.087,0.023,0.2,0.325,0.275,0.287,0.125,0.2,0.012,0.262,0.375,0.412,0.337,0.287,0.2,0.2,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,11,0.8,0.112,0.2,0.037,0.8,0.112,1,0.137,0.2,0.037,0,0.012,1.9,0.25,1.8,0.237,0,0.012,0.8,0.112,1.1,0.15,0.4,0.062,0,0.012,1,0.137,0.5,0.075,0.2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.162,0.125,0.075,0.1,0.112,0.075,0.112,0.062,0.125,0.012,0.112,0.062,0.037,0.017,0.037,0.137,0.137,0.2,0.05,0.112,0.012,0.137,0.15,0.262,0.187,0.125,0.1,0.087,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,12,0.2,0.037,0,0.012,0.1,0.025,0.1,0.025,0,0.012,0.4,0.062,0.8,0.112,0,0.012,0,0.012,0.1,0.025,0.2,0.037,0.1,0.025,0,0.012,0.1,0.025,0.2,0.037,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.025,0.012,0.012,0.012,0.05,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.014,0.012,0.05,0.012,0.012,0.012,0.05,0.075,0.012,0.025,0.037,0.037,0.012,0.05,0.012,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,April,13,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.014,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,34.7,4.503,12.1,1.681,26.7,3.508,8.6,1.245,8.8,1.27,10.5,1.483,13,1.795,25,3.295,21.3,2.831,32.9,4.281,23.8,3.145,28.8,3.769,22.9,3.031,45.7,5.879,18.3,2.457,12.9,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433,2.285,3.046,3.908,2.734,2.884,3.633,2.434,2.622,3.308,1.573,1.973,1.586,1.361,0.345,3.683,3.895,3.208,4.395,1.336,2.235,1.049,3.87,5.006,4.894,4.931,3.121,3.845,3.558,4.507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,0,0.9,0.125,0,0.012,1.2,0.162,0,0.012,0,0.012,0,0.012,0,0.012,0.4,0.062,0.2,0.037,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.025,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,1,0.8,0.112,0.7,0.1,0.3,0.05,0,0.012,0.2,0.037,0.2,0.037,0.5,0.075,0.9,0.125,0.6,0.087,0.1,0.025,0.8,0.112,0.6,0.087,0,0.012,0.4,0.062,0,0.012,0.1,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.037,0.012,0.05,0.05,0.075,0.037,0.025,0.1,0.025,0.025,0.037,0.037,0.037,0.037,0.112,0.012,0.075,0.05,0.037,0.012,0.037,0.075,0.062,0.012,0.1,0.125,0.087,0.062,0.037,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,2,1.7,0.225,1.3,0.175,1.6,0.212,0,0.012,0.8,0.112,1,0.137,1.6,0.212,1.5,0.2,0.8,0.112,0.3,0.05,1,0.137,1.2,0.162,0,0.012,0.8,0.112,0,0.012,0.5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,0.137,0.012,0.112,0.112,0.212,0.212,0.2,0.212,0.075,0.062,0.125,0.037,0.062,0.062,0.175,0.062,0.137,0.112,0.062,0.062,0.125,0.087,0.162,0.037,0.25,0.212,0.2,0.187,0.087,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,3,1,0.137,2,0.262,1.2,0.162,0,0.012,2.3,0.3,17.3,2.172,1.1,0.15,2.5,0.325,1,0.137,5.6,0.712,3.6,0.462,0.5,0.075,1,0.137,1,0.137,1.1,0.15,2.1,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449,0.212,0.037,0.2,0.187,0.4,0.424,0.412,0.287,0.162,0.187,0.062,0.05,0.15,0.275,0.225,0.262,0.262,0.125,0.275,0.262,0.225,0.2,0.325,0.05,0.462,0.375,0.175,0.25,0.2,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,4,3.5,0.449,4,0.512,1,0.137,0,0.012,3.8,0.487,14.2,1.785,3,0.387,3,0.387,1.2,0.162,3.6,0.462,2.8,0.362,0.6,0.087,1,0.137,2.8,0.362,2.9,0.375,3.2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549,0.225,0.112,0.262,0.474,0.137,0.312,0.562,0.337,0.287,0.225,0.137,0.062,0.25,0.312,0.375,0.312,0.287,0.15,0.262,0.225,0.325,0.275,0.474,0.1,0.649,0.412,0.25,0.35,0.225,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,5,2.7,0.35,5.1,0.649,0.3,0.05,0,0.012,5.4,0.687,9.8,1.236,4,0.512,3.2,0.412,1.4,0.187,1.3,0.175,2.9,0.375,0.7,0.1,0.8,0.112,4.3,0.549,4.7,0.599,4.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637,0.462,0.137,0.474,0.749,0.037,0.2,0.599,0.325,0.474,0.424,0.262,0.05,0.362,0.35,0.412,0.362,0.237,0.175,0.287,0.187,0.412,0.574,0.512,0.175,0.387,0.449,0.287,0.499,0.262,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,6,5.6,0.712,3.2,0.412,1.5,0.2,0,0.012,6.6,0.836,7.7,0.974,5.2,0.662,3.33,0.428,0.9,0.125,0.2,0.037,3.3,0.424,0.8,0.112,0.4,0.062,4.4,0.562,5.2,0.662,5,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287,0.749,0.187,0.325,0.774,0.012,0.137,0.624,0.287,0.674,0.1,0.449,0.2,0.512,0.387,0.574,0.437,0.312,0.212,0.3,0.35,0.524,0.637,0.599,0.275,0.687,0.499,0.362,0.562,0.312,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,7,4.2,0.537,0,0.012,1,0.137,0,0.012,5.8,0.737,7.2,0.911,5.4,0.687,3,0.387,0.4,0.062,0.9,0.125,3.2,0.412,0.8,0.112,1.5,0.2,4,0.512,4.1,0.524,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449,0.637,0.237,0.012,0.762,0.075,0.112,0.674,0.312,0.412,0.225,0.412,0.062,0.537,0.35,0.512,0.437,0.287,0.225,0.362,0.287,0.512,6.754,0.637,0.375,0.712,0.487,0.387,0.512,0.362,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,8,3,0.387,0,0.012,0.4,0.062,0,0.012,5,0.637,6.6,0.836,5,0.637,2.8,0.362,0.1,0.025,1.5,0.2,2.8,0.362,0.9,0.125,2,0.262,3.6,0.462,3.5,0.449,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387,0.574,0.262,0.012,0.637,0.162,0.175,0.724,0.337,0.025,0.162,0.387,0.037,0.574,0.275,0.449,0.387,0.262,0.237,0.449,0.275,0.462,0.612,0.687,0.512,0.637,0.462,0.412,0.462,0.387,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,9,3.7,0.474,1.6,0.212,0,0.012,0,0.012,3.9,0.499,3.8,0.487,3.2,0.412,1.5,0.2,0.4,0.062,1.1,0.15,0,0.012,2,0.262,0.9,0.125,2.9,0.375,0.8,0.112,3.33,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499,0.524,0.562,0.2,0.312,0.262,0.187,0.524,0.387,0.037,0.05,0.35,0.062,0.437,0.225,0.35,0.424,0.225,0.287,0.212,0.187,0.4,0.537,0.537,0.499,0.487,0.187,0.35,0.412,0.424,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,10,1.6,0.212,0.8,0.112,0,0.012,0,0.012,2.1,0.275,1.7,0.225,3,0.387,1,0.137,0.3,0.05,0.8,0.112,1,0.137,1.2,0.162,0.2,0.037,1,0.137,0.5,0.075,1.8,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.387,0.412,0.125,0.237,0.237,0.125,0.375,0.237,0.075,0.05,0.275,0.112,0.325,0.15,0.237,0.125,0.162,0.237,0.125,0.262,0.15,0.387,0.3,0.362,0.275,0.225,0.25,0.225,0.225,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
