id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
38477137,Authentic Knitwear Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4797296, 'latitude': 23.6241907, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477823,M U Fashion Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.7599667, 'latitude': 22.3823729, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476309,Kems Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4381695, 'latitude': 23.727871, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476683,Oli Knittings Fabrics Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.28313530000001, 'latitude': 23.9563608, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38477035,Maxcom International (Bd.) Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2680347, 'latitude': 23.798635, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38476728,Panagea Fashion Wear Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3810113, 'latitude': 23.9071002, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38478095,M.T. Sweaters Ltd.,manufacturing,textiles-leather-apparel,BGD,Wet Processing,point-source,"{'longitude': 90.375563, 'latitude': 23.936687, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38477541,Hamid Sweaters Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4702895, 'latitude': 23.6509999, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476534,Topway Industries Limited,manufacturing,textiles-leather-apparel,BGD,Cut | Sew | Finish | Pack,point-source,"{'longitude': 91.7767938, 'latitude': 22.2889506, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478267,Section Seven Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.7750588, 'latitude': 22.2877058, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476806,Youngone Hi-Tech Sportswear Ind. Ltd,manufacturing,textiles-leather-apparel,BGD,Cut & Sew|Cutting|Embroidery|Washing|Packaging|Product Finishing|Printing|Quality Control|Sewing,point-source,"{'longitude': 90.2817309, 'latitude': 23.9473238, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476679,V-Teac Fashion (Pvt) Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4125181, 'latitude': 23.810332, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477572,Kimberley Design,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477831,Ettade Jeans Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.827687, 'latitude': 22.382062, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38477686,Logos Apparels Ltd. (Unit 1),manufacturing,textiles-leather-apparel,BGD,Cut & Sew|Cutting|Embroidery|Screen Printing|Ironing|Knit Composite|Packaging|Product Finishing,point-source,"{'longitude': 90.2996886, 'latitude': 24.0385207, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38477068,New Dacca Industries Limited Freshtex Bangladesh (Pvt) Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4125181, 'latitude': 23.810332, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477815,Purbani Yarn Dyeing Ltd.,manufacturing,textiles-leather-apparel,BGD,Fabric,point-source,"{'longitude': 90.297229, 'latitude': 24.0217539, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477652,Ayesha Clothing Company Ltd. - Printing Unit,manufacturing,textiles-leather-apparel,BGD,Free-Standing Screen Printing Factory,point-source,"{'longitude': 90.3229675, 'latitude': 23.896017, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476155,Jazira Fabrics,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4906475, 'latitude': 23.6282482, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476915,Colour & Fashion Industries Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4525433, 'latitude': 24.1926514, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477168,Biswas Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2566414, 'latitude': 23.8121566, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38477324,Fresh Fashion Wear,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3780479, 'latitude': 23.9663319, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476798,Echoknits Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2235715, 'latitude': 24.0637144, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38477278,Euro Knit Spinn Composite Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.5031921, 'latitude': 23.6138878, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477074,Diana Garments (Pvt.) Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3878393, 'latitude': 23.7960165, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478088,Penta Forth Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4857345, 'latitude': 23.7518944, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38478258,Smile Outfits Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3843504, 'latitude': 23.8542529, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476522,Moonlux Composite Knit Garments,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.5234193, 'latitude': 23.6761219, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477620,American & Efird (Bangladesh) Ltd.,manufacturing,textiles-leather-apparel,BGD,Dyeing And Finishing,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477766,Mhc Wears (Pvt.) Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly | Cutting | Sewing | Packing,point-source,"{'longitude': 90.3855255, 'latitude': 23.9210468, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478014,Samsons Winterwear Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4933037, 'latitude': 23.6382826, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478347,Tandem Sweaters Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4479131, 'latitude': 23.8738065, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38476453,Mark Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.379451, 'latitude': 24.12472, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477277,Ethical Garments - New Unit,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3172039, 'latitude': 23.9101983, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38477806,Eco Couture Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3846182, 'latitude': 23.9735014, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476594,Asr Sweater Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4125197, 'latitude': 24.2204393, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38477360,Rose Sweaters Ltd. (Unit-2),manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.383813, 'latitude': 23.978313, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471932,Starlight Sweaters Ltd.,manufacturing,textiles-leather-apparel,BGD,Knitting| Linking| Garment Accessories Manufacturing| Washing| Sewing| Finishing,point-source,"{'longitude': 90.380132, 'latitude': 23.9504063, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473161,Gardenia Wears Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.5045396, 'latitude': 24.2533767, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471834,Rupota Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6690034, 'latitude': 23.84067, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38473302,Knitex Dresses Ltd.,manufacturing,textiles-leather-apparel,BGD,Fabric,point-source,"{'longitude': 90.294534, 'latitude': 23.9703785, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471578,Uni Star Spinning & Dyeing Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.2790826, 'latitude': 23.8800204, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38472966,Square Fashion Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3865674, 'latitude': 24.3015275, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471944,Global Attire Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.243063, 'latitude': 23.928438, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471842,Sadia Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6248099, 'latitude': 23.8489151, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473306,Interstoff Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2617803, 'latitude': 23.9242207, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471686,Rahid Textiles (Pvt.) Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4667501, 'latitude': 23.6644002, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471735,Youngone Padding (Cepz) Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.8348606, 'latitude': 22.3752075, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471677,Techno Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.2221213, 'latitude': 24.0694528, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471679,Teelak Weaving Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 89.39219639999999, 'latitude': 23.0373183, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471736,Yousuf Riad Textile Mills.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6747776, 'latitude': 23.8608848, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473577,4A Yarn Dyeing Ltd.,manufacturing,textiles-leather-apparel,BGD,Finished Product,point-source,"{'longitude': 90.2640796, 'latitude': 23.9368075, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471645,Well Mart Ltd. (Textile Unit-2),manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 91.8824544, 'latitude': 22.3951524, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473167,Mim Fashion Wear Ltd (Bdo),manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3721759, 'latitude': 23.9114413, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471782,Z & Z Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6749001, 'latitude': 23.9255759, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471738,T.N.M. Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6715232, 'latitude': 23.8455726, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473817,Badhan Knit Fashion Ltd. (New),manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4856308, 'latitude': 23.6048302, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38473604,Kith Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.8682179, 'latitude': 22.3873906, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471741,Toyo Spinning Mills Ltd. (Unit-1),manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.5198751, 'latitude': 24.7445624, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471581,Star Textile Pvt. Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5996961, 'latitude': 23.7866676, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471611,Sunny Weaving Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.3000924, 'latitude': 24.0441413, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471572,Protex,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.4807094, 'latitude': 24.1996423, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38473608,Teen Age Modern Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2680347, 'latitude': 23.798635, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471822,Rrs Composite Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.66070390000002, 'latitude': 23.9076252, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471821,Roytex,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.671375, 'latitude': 23.9060922, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471851,Saima Samira Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 91.8964922, 'latitude': 22.2199582, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471664,Tareque Adib Heimtex Mills Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5315719, 'latitude': 23.7315384, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38472159,Eusebio Sporting (Bangladesh) Ltd.,manufacturing,textiles-leather-apparel,BGD,Assembly | Cutting | Embroidery | Finishing | Packing | Printing | Sewing,point-source,"{'longitude': 91.7914967, 'latitude': 22.2603593, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471659,Rabeya Textile Mills Ltd,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6755265, 'latitude': 23.8592989, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471854,Sakib Textile Mills 1,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5080634, 'latitude': 23.7222893, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471585,Universal Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.716462, 'latitude': 23.932655, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471855,Sak Knit And Textile Mills (Pvt) Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7081527, 'latitude': 23.8003403, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471753,Zam Zam Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.2757594, 'latitude': 24.0261018, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473776,Antim Knit Composite Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.5269639, 'latitude': 23.7371018, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471646,Tafrid Cotton Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3831106, 'latitude': 24.4456015, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471991,Panasia Clothing Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.38059469999999, 'latitude': 23.9772783, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471809,R.M. Poy Mills Limited.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.6658844, 'latitude': 23.9161276, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471882,Sazo Tex Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.3789881, 'latitude': 24.0473311, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471658,Tamim Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6698692, 'latitude': 23.8517659, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471805,R. K. Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.5180687, 'latitude': 23.6872329, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473074,Four Design,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4816651, 'latitude': 23.6249988, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471802,Rising Industries Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.0550423, 'latitude': 23.9071361, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473137,Life Textiles Pvt Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3250333, 'latitude': 24.009641, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473729,Rumana Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.380132, 'latitude': 23.9504063, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471766,Ray Textile & Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5399397, 'latitude': 23.8154163, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38473136,Laurels Fashion Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4384458, 'latitude': 24.0987182, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471641,Well Composite Knit Limited.,manufacturing,textiles-leather-apparel,BGD,Woven Dyeing,point-source,"{'longitude': 91.8562218, 'latitude': 22.3887509, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
