id,name,country,alternateNames,year,month,sector,gas,emissionsQuantity
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,10,mineral-extraction,co2e_20yr,0.016570911407486854
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,10,power,co2e_20yr,236.68834615974149
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,10,transportation,co2e_20yr,677.635935326669
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,10,waste,co2e_20yr,1396.2917334890008
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,agriculture,co2e_20yr,4259.416701984739
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,buildings,co2e_20yr,1080.3895316302005
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,fluorinated-gases,co2e_20yr,84.06998188637479
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,forestry-and-land-use,co2e_20yr,1.4300353015065668e-07
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,fossil-fuel-operations,co2e_20yr,0.9179625650494064
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,manufacturing,co2e_20yr,247.26866927321439
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,mineral-extraction,co2e_20yr,0.016456738535809236
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,power,co2e_20yr,199.59899841492032
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,transportation,co2e_20yr,618.279428949816
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,11,waste,co2e_20yr,1171.0665405972927
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,agriculture,co2e_20yr,2060.326556905267
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,buildings,co2e_20yr,1302.4284119204845
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,fluorinated-gases,co2e_20yr,84.06998188637478
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,forestry-and-land-use,co2e_20yr,1.430035332346968e-07
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,fossil-fuel-operations,co2e_20yr,0.9173528174505328
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,manufacturing,co2e_20yr,252.69061311884093
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,mineral-extraction,co2e_20yr,0.01657931837402703
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,power,co2e_20yr,191.80384093221633
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,transportation,co2e_20yr,613.5237280562703
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,12,waste,co2e_20yr,1199.179302463496
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,manufacturing,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,mineral-extraction,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,waste,co2e_20yr,0.22815877517257588
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,manufacturing,co2e_20yr,324.6058821470762
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,manufacturing,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,fossil-fuel-operations,co2e_20yr,4.330509159034871e-15
