date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1981-01-01,1,900396,BD10,55.0,6.7454543,1.4406061,,,,,182.36568,,,final
1981-01-11,1,900396,BD10,55.0,1.709091,1.1242424,,,,,109.549736,,,final
1981-01-21,1,900396,BD10,55.0,3.1272728,1.9709091,11.581818,4.5357575,,,116.58842,173.89093,,final
1981-02-01,1,900396,BD10,55.0,14.763637,6.061818,19.6,9.15697,,,178.66536,173.76599,,final
1981-02-11,1,900396,BD10,55.0,1.8,6.5472727,19.690908,14.58,,,58.888363,126.1027,,final
1981-02-21,1,900396,BD10,55.0,1.5090909,5.5672727,18.072727,18.176363,,,61.5967,99.55284,,final
1981-03-01,1,900396,BD10,55.0,5.9636364,8.970909,9.272727,21.085455,,,78.474754,54.71527,,final
1981-03-11,1,900396,BD10,55.0,35.381817,12.432727,42.854546,26.97091,,,231.6437,149.68153,,final
1981-03-21,1,900396,BD10,55.0,60.49091,32.56606,101.836365,53.969696,131.4909,76.681816,174.33531,181.17165,167.10072,final
1981-04-01,1,900396,BD10,55.0,62.8,35.45273,158.67273,80.451515,187.54546,110.69394,167.60304,191.53871,166.42657,final
1981-04-11,1,900396,BD10,55.0,274.54544,29.618181,397.83636,97.63697,460.3818,139.18788,807.51056,392.48663,322.7607,final
1981-04-21,1,900396,BD10,55.0,46.963634,49.94,384.30905,115.01091,504.21814,187.15697,94.58252,324.3947,265.00113,final
1981-05-01,1,900396,BD10,55.0,31.872726,65.10667,353.38177,144.66486,521.3273,246.20181,52.59518,239.4562,209.52368,final
1981-05-11,1,900396,BD10,55.0,97.98182,89.041214,176.81818,204.08788,617.5091,328.69577,109.50712,86.95778,186.5499,final
1981-05-21,1,900396,BD10,55.0,193.85454,115.21576,323.7091,269.36365,809.85455,438.34424,165.4147,119.807816,183.79726,final
1981-06-01,1,900396,BD10,55.0,121.38182,122.22667,413.2182,326.48364,925.2727,551.6,99.33595,126.16556,167.13489,final
1981-06-11,1,900396,BD10,55.0,119.98182,156.1606,435.21817,393.60303,1009.87274,695.3279,77.5511,110.44024,144.91394,final
1981-06-21,1,900396,BD10,55.0,207.98181,161.26909,449.34546,439.65637,1157.3635,824.0309,128.09465,102.179,140.2075,final
1981-07-01,1,900396,BD10,55.0,244.8,183.39575,572.7636,500.82544,1339.3636,971.97394,132.59323,114.22193,137.60487,final
1981-07-11,1,900396,BD10,55.0,211.94545,175.27213,664.72723,519.93695,1276.7637,1117.6279,120.343315,127.58242,114.175285,final
1981-07-21,1,900396,BD10,55.0,122.90909,189.3503,579.65454,548.0182,1352.7091,1257.0382,65.81368,105.72067,107.58066,final
1981-08-01,1,900396,BD10,55.0,115.23637,133.75575,450.0909,498.37817,1436.0726,1325.6873,86.65325,90.40736,108.29537,final
1981-08-11,1,900396,BD10,55.0,90.36364,148.9297,328.5091,472.03577,1428.4545,1385.5758,61.95272,69.91281,103.08351,final
1981-08-21,1,900396,BD10,55.0,160.16364,138.77213,365.76364,421.45758,1394.7637,1409.1321,114.87876,86.94033,98.98394,final
1981-09-01,1,900396,BD10,55.0,139.21819,115.20424,389.74548,402.90607,1412.6,1402.1097,119.977615,96.77362,100.745514,final
1981-09-11,1,900396,BD10,55.0,36.30909,124.15939,335.69092,378.13574,1328.9272,1370.1085,31.983032,88.92172,97.00523,final
1981-09-21,1,900396,BD10,55.0,66.76363,97.55515,242.29092,336.9188,1187.7091,1306.3945,69.97565,72.32446,90.94968,final
1981-10-01,1,900396,BD10,55.0,8.309091,97.99515,111.38181,319.7097,951.21814,1220.9939,12.922056,35.841805,77.99534,final
1981-10-11,1,900396,BD10,55.0,16.854546,54.654545,91.92727,250.20485,756.12726,1100.3763,36.635174,37.980183,68.85684,final
1981-10-21,1,900396,BD10,55.0,6.690909,40.47697,31.854544,193.12666,639.90906,951.50305,25.707317,18.601507,67.42363,final
1981-11-01,1,900396,BD10,55.0,5.0363636,18.604242,28.581818,113.735756,529.7091,836.3515,42.51932,28.282818,63.553596,final
1981-11-11,1,900396,BD10,55.0,9.363636,16.231516,21.090908,75.31273,448.70914,703.6533,67.65243,32.48664,64.02413,final
1981-11-21,1,900396,BD10,55.0,3.2363636,9.298182,17.636364,44.133938,291.78186,574.1794,57.60427,46.070732,51.241787,final
1981-12-01,1,900396,BD10,55.0,8.927273,4.3242426,21.527271,29.85394,161.49089,463.29938,149.36626,76.10982,35.552235,final
1981-12-11,1,900396,BD10,55.0,3.6181817,2.679394,15.781818,16.301819,128.79999,341.8194,112.224754,97.55889,38.579155,final
1981-12-21,1,900396,BD10,55.0,3.2545455,2.0187879,15.799999,9.022425,65.29091,246.28304,117.60642,148.33382,27.972803,final
1982-01-01,1,900396,BD10,55.0,1.0909091,1.4406061,7.9636364,6.08,58.072727,152.52606,94.570435,117.00033,40.03955,final
1982-01-11,1,900396,BD10,55.0,0.8,1.1242424,5.145455,4.551515,42.018185,97.843636,94.7056,106.21827,45.71813,final
1982-01-21,1,900396,BD10,55.0,1.5454545,1.9709091,3.4363637,4.5357575,36.872726,59.63515,93.89671,88.470825,64.78322,final
1982-02-01,1,900396,BD10,55.0,10.927273,6.061818,13.272727,9.15697,42.763634,46.86485,143.98422,129.07231,92.0925,final
1982-02-11,1,900396,BD10,55.0,9.745455,6.5472727,22.218182,14.58,43.145454,36.753334,127.696434,139.01012,115.30925,final
1982-02-21,1,900396,BD10,55.0,7.6,5.5672727,28.272728,18.176363,47.509087,31.62606,119.23608,143.5632,143.36537,final
1982-03-01,1,900396,BD10,55.0,6.7090907,8.970909,24.054546,21.085455,45.29091,36.322422,83.81052,111.38217,121.70368,final
1982-03-11,1,900396,BD10,55.0,7.5454545,12.432727,21.854546,26.97091,49.218185,46.102425,71.96495,83.99681,106.09709,final
1982-03-21,1,900396,BD10,55.0,10.781818,32.56606,25.036364,53.969696,56.745457,76.681816,42.010845,50.93525,75.59266,final
1982-04-01,1,900396,BD10,55.0,18.436363,35.45273,36.763634,80.451515,74.09091,110.69394,57.935184,48.874073,68.36219,final
1982-04-11,1,900396,BD10,55.0,135.54546,29.618181,164.76364,97.63697,208.83636,139.18788,405.9874,165.40204,148.30397,final
1982-04-21,1,900396,BD10,55.0,34.945454,49.94,188.92726,115.01091,242.23636,187.15697,72.70741,161.59137,128.66376,final
1982-05-01,1,900396,BD10,55.0,18.072727,65.10667,188.56363,144.66486,249.38182,246.20181,32.91089,129.33139,101.26592,final
1982-05-11,1,900396,BD10,55.0,35.872726,89.041214,88.89091,204.08788,275.5091,328.69577,43.46257,44.905,84.061325,final
1982-05-21,1,900396,BD10,55.0,47.854546,115.21576,101.8,269.36365,315.76364,438.34424,43.966404,38.92644,72.35092,final
1982-06-01,1,900396,BD10,55.0,176.43637,122.22667,260.16364,326.48364,485.4909,551.6,142.60876,79.99298,88.122696,final
1982-06-11,1,900396,BD10,55.0,416.27274,156.1606,640.56366,393.60303,894.2182,695.3279,261.39935,161.95654,128.3996,final
1982-06-21,1,900396,BD10,55.0,96.0,161.26909,688.7091,439.65637,979.4364,824.0309,60.744904,156.01016,118.745445,final
1982-07-01,1,900396,BD10,55.0,208.29091,183.39575,720.5636,500.82544,1169.2909,971.97394,113.21429,143.4415,120.19675,final
1982-07-11,1,900396,BD10,55.0,62.890907,175.27213,367.1818,519.93695,1096.6364,1117.6279,37.660236,70.90028,98.130135,final
1982-07-21,1,900396,BD10,55.0,178.07272,189.3503,449.25455,548.0182,1239.7637,1257.0382,94.197296,82.140976,98.63122,final
1982-08-01,1,900396,BD10,55.0,339.6182,133.75575,580.5818,498.37817,1561.3091,1325.6873,248.36319,116.33038,117.70677,final
1982-08-11,1,900396,BD10,55.0,189.34546,148.9297,707.0364,472.03577,1714.7819,1385.5758,126.255974,149.26268,123.67408,final
1982-08-21,1,900396,BD10,55.0,143.38182,138.77213,672.34546,421.45758,1810.3091,1409.1321,103.20625,158.83067,128.36913,final
1982-09-01,1,900396,BD10,55.0,126.56364,115.20424,459.29092,402.90607,1760.4363,1402.1097,109.45008,113.823,125.46543,final
1982-09-11,1,900396,BD10,55.0,76.818184,124.15939,346.76364,378.13574,1420.9818,1370.1085,63.34668,91.81175,103.699585,final
1982-09-21,1,900396,BD10,55.0,98.490906,97.55515,301.87274,336.9188,1423.4727,1306.3945,100.91244,89.75018,108.927765,final
1982-10-01,1,900396,BD10,55.0,16.381819,97.99515,191.6909,319.7097,1231.5637,1220.9939,20.760025,60.574387,100.862144,final
1982-10-11,1,900396,BD10,55.0,5.4,54.654545,120.27273,250.20485,1174.0729,1100.3763,17.433708,49.087128,106.6671,final
1982-10-21,1,900396,BD10,55.0,9.4,40.47697,31.181818,193.12666,1005.4001,951.50305,31.664377,18.261961,105.634796,final
1982-11-01,1,900396,BD10,55.0,14.527273,18.604242,29.327272,113.735756,680.3092,836.3515,82.72781,28.910643,81.45338,final
1982-11-11,1,900396,BD10,55.0,14.890909,16.231516,38.818184,75.31273,505.85452,703.6533,93.68577,54.559452,72.08807,final
1982-11-21,1,900396,BD10,55.0,12.090909,9.298182,41.50909,44.133938,374.56363,574.1794,119.532036,94.657776,65.53473,final
1982-12-01,1,900396,BD10,55.0,2.8363636,4.3242426,29.818182,29.85394,250.83635,463.29938,84.0429,99.897415,54.63094,final
1982-12-11,1,900396,BD10,55.0,2.3636363,2.679394,17.290909,16.301819,176.38182,341.8194,95.888245,104.64321,52.298634,final
1982-12-21,1,900396,BD10,55.0,2.3636363,2.0187879,7.563636,9.022425,80.254555,246.28304,104.91321,89.59674,33.9277,final
1983-01-01,1,900396,BD10,55.0,1.709091,1.4406061,6.436363,6.08,65.58182,152.52606,104.16863,103.21628,44.80644,final
1983-01-11,1,900396,BD10,55.0,1.5454545,1.1242424,5.6181817,4.551515,61.727276,97.843636,106.87778,111.1675,64.88226,final
1983-01-21,1,900396,BD10,55.0,2.5636363,1.9709091,5.818182,4.5357575,54.89091,59.63515,108.50287,113.44859,92.65997,final
1983-02-01,1,900396,BD10,55.0,8.945455,6.061818,13.054545,9.15697,49.309093,46.86485,126.068375,127.53114,104.712715,final
1983-02-11,1,900396,BD10,55.0,7.7818184,6.5472727,19.290909,14.58,42.2,36.753334,110.69124,124.0598,113.04487,final
1983-02-21,1,900396,BD10,55.0,9.072727,5.5672727,25.8,18.176363,39.18182,31.62606,133.17274,132.89401,120.62946,final
1983-03-01,1,900396,BD10,55.0,22.945454,8.970909,39.8,21.085455,59.29091,36.322422,200.02602,171.74321,155.5836,final
1983-03-11,1,900396,BD10,55.0,17.581818,12.432727,49.6,26.97091,74.509094,46.102425,129.53691,170.78026,155.5877,final
1983-03-21,1,900396,BD10,55.0,24.036364,32.56606,64.56364,53.969696,96.181816,76.681816,77.29414,117.96506,123.87312,final
1983-04-01,1,900396,BD10,55.0,54.672726,35.45273,96.29091,80.451515,149.14545,110.69394,147.51224,118.53612,133.23553,final
1983-04-11,1,900396,BD10,55.0,43.127274,29.618181,121.836365,97.63697,190.72726,139.18788,139.02313,123.57765,135.7446,final
1983-04-21,1,900396,BD10,55.0,126.74545,49.94,224.54546,115.01091,314.9091,187.15697,239.79878,191.2705,166.48322,final
1983-05-01,1,900396,BD10,55.0,237.14546,65.10667,407.0182,144.66486,543.1091,246.20181,345.39578,275.29388,218.1947,final
1983-05-11,1,900396,BD10,55.0,94.30909,89.041214,458.2,204.08788,629.63635,328.69577,105.60167,221.53366,190.18411,final
1983-05-21,1,900396,BD10,55.0,47.363636,115.21576,378.8182,269.36365,667.92725,438.34424,43.558044,139.89397,151.78438,final
1983-06-01,1,900396,BD10,55.0,84.218185,122.22667,225.89091,326.48364,729.2,551.6,70.125374,69.65379,131.90802,final
1983-06-11,1,900396,BD10,55.0,312.76364,156.1606,444.34546,393.60303,1024.3818,695.3279,197.17204,112.730064,146.9857,final
1983-06-21,1,900396,BD10,55.0,56.036366,161.26909,453.0182,439.65637,1056.3818,824.0309,36.70939,103.00498,128.02682,final
1983-07-01,1,900396,BD10,55.0,306.78183,183.39575,675.58185,500.82544,1308.491,971.97394,165.49303,134.54877,134.44484,final
1983-07-11,1,900396,BD10,55.0,107.454544,175.27213,470.27277,519.93695,1372.8184,1117.6279,62.38044,90.53902,122.73152,final
1983-07-21,1,900396,BD10,55.0,99.89091,189.3503,514.1273,548.0182,1345.9637,1257.0382,53.970028,93.87165,107.04619,final
1983-08-01,1,900396,BD10,55.0,377.27274,133.75575,584.61816,498.37817,1486.091,1325.6873,275.50046,117.13225,112.05419,final
1983-08-11,1,900396,BD10,55.0,129.65454,148.9297,606.8182,472.03577,1521.4364,1385.5758,87.47794,128.25415,109.770096,final
1983-08-21,1,900396,BD10,55.0,176.54546,138.77213,683.4727,421.45758,1650.6182,1409.1321,126.273056,161.43991,117.07662,final
1983-09-01,1,900396,BD10,55.0,155.23636,115.20424,461.43637,402.90607,1721.6364,1402.1097,133.30342,114.34897,122.70801,final
1983-09-11,1,900396,BD10,55.0,141.16364,124.15939,472.94543,378.13574,1550.0364,1370.1085,113.16532,124.74571,113.084625,final
1983-09-21,1,900396,BD10,55.0,19.89091,97.55515,316.2909,336.9188,1513.8909,1306.3945,24.270756,93.96702,115.82258,final
1983-10-01,1,900396,BD10,55.0,180.4909,97.99515,341.54547,319.7097,1387.6001,1220.9939,180.09674,106.72472,113.58948,final
1983-10-11,1,900396,BD10,55.0,129.03636,54.654545,329.41818,250.20485,1409.1819,1100.3763,224.6876,131.03912,127.93668,final
1983-10-21,1,900396,BD10,55.0,11.2,40.47697,320.7273,193.12666,1320.491,951.50305,35.622425,164.40356,138.57675,final
1983-11-01,1,900396,BD10,55.0,27.036364,18.604242,167.27272,113.735756,970.2546,836.3515,135.7229,145.08917,115.91524,final
1983-11-11,1,900396,BD10,55.0,7.509091,16.231516,45.745453,75.31273,848.10913,703.6533,58.917557,63.184822,120.38455,final
1983-11-21,1,900396,BD10,55.0,8.381818,9.298182,42.927273,44.133938,679.9455,574.1794,93.59105,97.544136,118.261375,final
1983-12-01,1,900396,BD10,55.0,4.4363637,4.3242426,20.327272,29.85394,529.1455,463.29938,101.20246,72.66689,114.060684,final
1983-12-11,1,900396,BD10,55.0,3.7454545,2.679394,16.563637,16.301819,391.7273,341.8194,113.8821,101.22908,114.39017,final
1983-12-21,1,900396,BD10,55.0,3.5272727,2.0187879,11.709091,9.022425,375.36368,246.28304,121.49211,119.15978,151.36864,final
1984-01-01,1,900396,BD10,55.0,1.8181819,1.4406061,9.090909,6.08,196.6909,152.52606,105.86243,127.17427,128.03653,final
1984-01-11,1,900396,BD10,55.0,1.8181819,1.1242424,7.1636367,4.551515,69.472725,97.843636,111.33103,127.34772,72.41354,final
1984-01-21,1,900396,BD10,55.0,2.909091,1.9709091,6.545455,4.5357575,61.181812,59.63515,113.45853,121.07539,102.392914,final
1984-02-01,1,900396,BD10,55.0,2.709091,6.061818,7.436364,9.15697,36.854546,46.86485,69.690994,87.84622,80.69925,final
1984-02-11,1,900396,BD10,55.0,2.5454545,6.5472727,8.163637,14.58,31.89091,36.753334,65.34404,67.23002,88.3544,final
1984-02-21,1,900396,BD10,55.0,2.3818183,5.5672727,7.6363635,18.176363,25.890911,31.62606,69.85548,54.522633,84.34134,final
1984-03-01,1,900396,BD10,55.0,4.181818,8.970909,9.109091,21.085455,25.636364,36.322422,65.72098,54.08796,74.13981,final
1984-03-11,1,900396,BD10,55.0,4.509091,12.432727,11.072727,26.97091,26.4,46.102425,54.547344,50.272976,61.445225,final
1984-03-21,1,900396,BD10,55.0,4.5636363,32.56606,13.254545,53.969696,27.436365,76.681816,25.458183,30.955807,39.71063,final
1984-04-01,1,900396,BD10,55.0,47.763638,35.45273,56.836365,80.451515,73.38182,110.69394,130.43283,72.36427,67.74928,final
1984-04-11,1,900396,BD10,55.0,5.5454545,29.618181,57.87273,97.63697,77.10909,139.18788,30.462185,61.257393,56.945904,final
1984-04-21,1,900396,BD10,55.0,37.272728,49.94,90.58182,115.01091,111.47273,187.15697,76.94344,79.64427,60.613327,final
1984-05-01,1,900396,BD10,55.0,183.03636,65.10667,225.85455,144.66486,291.8,246.20181,268.21466,154.24767,118.15201,final
1984-05-11,1,900396,BD10,55.0,107.41818,89.041214,327.72726,204.08788,396.67273,328.69577,119.5414,159.13274,120.37093,final
1984-05-21,1,900396,BD10,55.0,39.872726,115.21576,330.32727,269.36365,434.16364,438.34424,37.326824,122.22,99.05703,final
1984-06-01,1,900396,BD10,55.0,327.94547,122.22667,475.2364,326.48364,757.92725,551.6,261.6947,144.87483,137.06923,final
1984-06-11,1,900396,BD10,55.0,450.14545,156.1606,817.9636,393.60303,1203.5637,695.3279,282.41733,206.46196,172.57112,final
1984-06-21,1,900396,BD10,55.0,175.81818,161.26909,953.9091,439.65637,1374.8181,824.0309,108.75033,215.65173,166.43748,final
1984-07-01,1,900396,BD10,55.0,210.0,183.39575,835.9636,500.82544,1537.0544,971.97394,114.121475,166.2557,157.83987,final
1984-07-11,1,900396,BD10,55.0,191.5091,175.27213,577.3273,519.93695,1723.0181,1117.6279,109.00692,110.9328,153.92616,final
1984-07-21,1,900396,BD10,55.0,168.6909,189.3503,570.2,548.0182,1854.4363,1257.0382,89.370026,104.01105,147.33597,final
1984-08-01,1,900396,BD10,55.0,263.58182,133.75575,623.78186,498.37817,1934.9817,1325.6873,193.56445,124.912415,145.78795,final
1984-08-11,1,900396,BD10,55.0,187.58182,148.9297,619.8545,472.03577,2015.1453,1385.5758,125.11023,130.98692,145.274,final
1984-08-21,1,900396,BD10,55.0,143.61818,138.77213,594.7818,421.45758,2118.8909,1409.1321,103.37065,140.64279,150.19041,final
1984-09-01,1,900396,BD10,55.0,139.67273,115.20424,470.87274,402.90607,1930.618,1402.1097,120.35576,116.66234,137.55986,final
1984-09-11,1,900396,BD10,55.0,123.472725,124.15939,406.7636,378.13574,1603.9454,1370.1085,99.46835,107.47199,117.00498,final
1984-09-21,1,900396,BD10,55.0,18.290909,97.55515,281.43634,336.9188,1446.4182,1306.3945,22.710619,83.77321,110.67747,final
1984-10-01,1,900396,BD10,55.0,105.36364,97.99515,247.12729,319.7097,1341.7819,1220.9939,107.15421,77.64699,109.85224,final
1984-10-11,1,900396,BD10,55.0,27.581818,54.654545,151.23636,250.20485,1177.8545,1100.3763,54.617493,61.21998,107.00921,final
1984-10-21,1,900396,BD10,55.0,5.581818,40.47697,138.52728,193.12666,1014.7454,951.50305,23.268518,72.442184,106.61184,final
1984-11-01,1,900396,BD10,55.0,3.490909,18.604242,36.654545,113.735756,754.65454,836.3515,35.971962,35.08172,90.289795,final
1984-11-11,1,900396,BD10,55.0,4.7636366,16.231516,13.836364,75.31273,571.83636,703.6533,45.986526,23.453772,81.39895,final
1984-11-21,1,900396,BD10,55.0,4.1454544,9.298182,12.4,44.133938,432.36362,574.1794,63.962357,35.413403,75.514366,final
1984-12-01,1,900396,BD10,55.0,3.2727273,4.3242426,12.181818,29.85394,295.96365,463.29938,88.72278,49.29663,64.267365,final
1984-12-11,1,900396,BD10,55.0,1.8363637,2.679394,9.254545,16.301819,174.32726,341.8194,89.02219,66.91703,51.706238,final
1984-12-21,1,900396,BD10,55.0,4.1454544,2.0187879,9.254545,9.022425,160.18182,246.28304,130.29962,101.65535,65.73537,final
1985-01-01,1,900396,BD10,55.0,1.290909,1.4406061,7.272727,6.08,56.109093,152.52606,97.67573,110.76468,38.793003,final
1985-01-11,1,900396,BD10,55.0,1.8909091,1.1242424,7.3272724,4.551515,30.418182,97.843636,112.51856,129.0609,34.438866,final
1985-01-21,1,900396,BD10,55.0,1.6181818,1.9709091,4.7999997,4.5357575,26.454544,59.63515,94.94001,102.771065,48.66477,final
1985-02-01,1,900396,BD10,55.0,2.9636364,6.061818,6.4727273,9.15697,25.92727,46.86485,71.99211,81.03942,59.6305,final
1985-02-11,1,900396,BD10,55.0,3.290909,6.5472727,7.8727274,14.58,24.454544,36.753334,71.79971,65.74427,70.544174,final
1985-02-21,1,900396,BD10,55.0,2.1090908,5.5672727,8.363636,18.176363,22.41818,31.62606,67.274605,57.66063,74.85976,final
1985-03-01,1,900396,BD10,55.0,11.381818,8.970909,16.781818,21.085455,30.527271,36.322422,117.25663,83.50178,85.97577,final
1985-03-11,1,900396,BD10,55.0,13.618182,12.432727,27.10909,26.97091,42.30909,46.102425,106.80017,100.43222,92.576996,final
1985-03-21,1,900396,BD10,55.0,43.254547,32.56606,68.25455,53.969696,81.41818,76.681816,128.45251,124.22405,105.79855,final
1985-04-01,1,900396,BD10,55.0,19.709091,35.45273,76.58182,80.451515,99.836365,110.69394,61.081398,95.47147,90.61526,final
1985-04-11,1,900396,BD10,55.0,70.27273,29.618181,133.23636,97.63697,168.21819,139.18788,217.43698,134.68477,120.13366,final
1985-04-21,1,900396,BD10,55.0,18.0,49.94,107.98182,115.01091,184.6,187.15697,41.863853,94.14295,98.66934,final
1985-05-01,1,900396,BD10,55.0,123.23637,65.10667,211.5091,144.66486,304.87274,246.20181,182.91608,144.66261,123.356094,final
1985-05-11,1,900396,BD10,55.0,89.454544,89.041214,230.6909,204.08788,391.03638,328.69577,100.43952,112.72337,118.68187,final
1985-05-21,1,900396,BD10,55.0,136.4909,115.21576,349.18182,269.36365,525.41815,438.34424,117.697464,129.0921,119.64026,final
1985-06-01,1,900396,BD10,55.0,107.527275,122.22667,333.47272,326.48364,621.56366,551.6,88.4463,102.10842,112.56983,final
1985-06-11,1,900396,BD10,55.0,146.4909,156.1606,390.5091,393.60303,754.43634,695.3279,93.99996,99.2238,108.44011,final
1985-06-21,1,900396,BD10,55.0,116.09091,161.26909,370.1091,439.65637,827.2727,824.0309,72.82828,84.35932,100.391045,final
1985-07-01,1,900396,BD10,55.0,182.4909,183.39575,445.07272,500.82544,990.0545,971.97394,99.519714,88.977875,101.85066,final
1985-07-11,1,900396,BD10,55.0,30.727272,175.27213,329.30908,519.93695,950.5091,1117.6279,19.818521,63.685566,85.1136,final
1985-07-21,1,900396,BD10,55.0,178.4,189.3503,391.61816,548.0182,1110.909,1257.0382,94.365685,71.71883,88.42118,final
1985-08-01,1,900396,BD10,55.0,137.81818,133.75575,346.94543,498.37817,1125.491,1325.6873,102.92776,69.91671,84.95542,final
1985-08-11,1,900396,BD10,55.0,100.527275,148.9297,416.74545,472.03577,1136.5636,1385.5758,68.5555,88.40961,82.09287,final
1985-08-21,1,900396,BD10,55.0,185.6,138.77213,423.94547,421.45758,1185.6727,1409.1321,132.57089,100.58339,84.19813,final
1985-09-01,1,900396,BD10,55.0,59.236362,115.20424,345.36365,402.90607,1137.3817,1402.1097,53.439342,85.89322,81.18639,final
1985-09-11,1,900396,BD10,55.0,110.41818,124.15939,355.25455,378.13574,1101.3091,1370.1085,89.36104,94.027916,80.45249,final
1985-09-21,1,900396,BD10,55.0,145.3091,97.55515,314.96362,336.9188,1130.5272,1306.3945,146.56416,93.578835,86.58929,final
1985-10-01,1,900396,BD10,55.0,8.018182,97.99515,263.74545,319.7097,956.05457,1220.9939,12.639607,82.76484,78.38983,final
1985-10-11,1,900396,BD10,55.0,40.4,54.654545,193.7273,250.20485,965.7273,1100.3763,76.10485,77.86972,87.81871,final
1985-10-21,1,900396,BD10,55.0,10.363636,40.47697,58.78182,193.12666,797.6909,951.50305,33.783333,32.192444,83.91933,final
1985-11-01,1,900396,BD10,55.0,5.2181816,18.604242,55.98182,113.735756,665.091,836.3515,43.2896,51.359272,79.6446,final
1985-11-11,1,900396,BD10,55.0,6.072727,16.231516,21.654545,75.31273,570.6365,703.6533,52.152317,33.188446,81.22963,final
1985-11-21,1,900396,BD10,55.0,5.6181817,9.298182,16.90909,44.133938,390.65454,574.1794,74.26246,44.590546,68.31296,final
1985-12-01,1,900396,BD10,55.0,2.2181818,4.3242426,13.90909,29.85394,333.63635,463.29938,77.413055,54.252373,72.311935,final
1985-12-11,1,900396,BD10,55.0,1.6,2.679394,9.436364,16.301819,224.8182,341.8194,85.94428,67.77057,66.26452,final
1985-12-21,1,900396,BD10,55.0,1.6,2.0187879,5.418182,9.022425,81.109085,246.28304,94.03333,74.296585,34.26777,final
1986-01-01,1,900396,BD10,55.0,1.5090909,1.4406061,4.709091,6.08,74.600006,152.52606,101.063324,87.62718,50.531326,final
1986-01-11,1,900396,BD10,55.0,1.5090909,1.1242424,4.6181817,4.551515,35.709087,97.843636,106.28402,100.69796,39.583477,final
1986-01-21,1,900396,BD10,55.0,2.0363636,1.9709091,5.0545454,4.5357575,27.381817,59.63515,100.938965,105.44045,50.099396,final
1986-02-01,1,900396,BD10,55.0,3.1818182,6.061818,6.727273,9.15697,25.345453,46.86485,73.96449,82.83745,58.508705,final
1986-02-11,1,900396,BD10,55.0,3.290909,6.5472727,8.50909,14.58,22.563637,36.753334,71.79971,68.99433,66.01542,final
1986-02-21,1,900396,BD10,55.0,2.7272727,5.5672727,9.2,18.176363,19.672726,31.62606,73.12457,61.269318,67.36385,final
1986-03-01,1,900396,BD10,55.0,5.2909093,8.970909,11.309092,21.085455,22.745453,36.322422,73.65955,62.521786,67.14382,final
1986-03-11,1,900396,BD10,55.0,5.8727274,12.432727,13.890909,26.97091,27.01818,46.102425,62.369625,59.087807,62.65491,final
1986-03-21,1,900396,BD10,55.0,9.109091,32.56606,20.272728,53.969696,34.527275,76.681816,37.558083,42.857143,48.39177,final
1986-04-01,1,900396,BD10,55.0,46.909092,35.45273,61.89091,80.451515,79.92728,110.69394,128.32037,78.27937,73.40685,final
1986-04-11,1,900396,BD10,55.0,30.327272,29.618181,86.34545,97.63697,108.74545,139.18788,102.048325,88.99859,78.88697,final
1986-04-21,1,900396,BD10,55.0,75.836365,49.94,153.07272,115.01091,182.54546,187.15697,147.13573,131.7153,97.600136,final
1986-05-01,1,900396,BD10,55.0,46.01818,65.10667,152.18182,144.66486,225.38184,246.20181,72.772224,105.02254,91.71185,final
1986-05-11,1,900396,BD10,55.0,144.92728,89.041214,266.78183,204.08788,367.0182,328.69577,159.4272,129.9845,111.48424,final
1986-05-21,1,900396,BD10,55.0,24.418182,115.21576,215.36365,269.36365,388.7091,438.34424,24.471153,80.31809,88.80438,final
1986-06-01,1,900396,BD10,55.0,69.36364,122.22667,238.7091,326.48364,452.78183,551.6,58.449726,73.5207,82.24611,final
1986-06-11,1,900396,BD10,55.0,124.0,156.1606,217.78183,393.60303,570.9091,695.3279,80.04438,55.890648,82.23421,final
1986-06-21,1,900396,BD10,55.0,220.4,161.26909,413.76364,439.65637,782.2001,824.0309,135.56337,94.17691,94.954254,final
1986-07-01,1,900396,BD10,55.0,127.818184,183.39575,472.21817,500.82544,863.1091,971.97394,70.49956,94.34444,88.856926,final
1986-07-11,1,900396,BD10,55.0,73.01818,175.27213,421.23636,519.93695,905.8,1117.6279,43.278008,81.19763,81.131065,final
1986-07-21,1,900396,BD10,55.0,244.29091,189.3503,445.12726,548.0182,1074.2546,1257.0382,128.26886,81.39465,85.5168,final
1986-08-01,1,900396,BD10,55.0,89.56364,133.75575,406.8727,498.37817,1117.8,1325.6873,68.151146,81.82173,84.37746,final
1986-08-11,1,900396,BD10,55.0,113.163635,148.9297,447.0182,472.03577,1086.0364,1385.5758,76.76467,94.75562,78.45932,final
1986-08-21,1,900396,BD10,55.0,139.70909,138.77213,342.43634,421.45758,1201.3273,1409.1321,100.6517,81.470314,85.30514,final
1986-09-01,1,900396,BD10,55.0,151.92728,115.20424,404.8,402.90607,1283.8909,1402.1097,130.55054,100.46431,91.598465,final
1986-09-11,1,900396,BD10,55.0,76.25455,124.15939,367.8909,378.13574,1236.1455,1370.1085,62.91029,97.32605,90.258,final
1986-09-21,1,900396,BD10,55.0,256.14545,97.55515,484.32727,336.9188,1271.8909,1306.3945,254.63902,143.11214,97.368935,final
