id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
1259159,Sherpur District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.09527705674645, 'latitude': 25.092141152000096, 'srid': 4326}",co2e_20yr,213178.39177,0.00030002012941239396,t of CO2e_20yr per MJ,710546962.9238601,MJ,74107382.23584001,m^2,9.588072624972893,2024
1259136,Gopalganj District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.86240928011107, 'latitude': 23.106719970500112, 'srid': 4326}",co2e_20yr,208517.53732499998,0.00030935679393790516,t of CO2e_20yr per MJ,674035745.8154099,MJ,70281033.99539998,m^2,9.590578104749095,2024
1259128,Feni District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 91.40197917453943, 'latitude': 23.020900726500116, 'srid': 4326}",co2e_20yr,201826.10983000003,0.0002150041230807156,t of CO2e_20yr per MJ,938708090.5152301,MJ,98093126.48016,m^2,9.569560316798448,2024
1259139,Manikganj District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.94155818474471, 'latitude': 23.835499764000076, 'srid': 4326}",co2e_20yr,200850.22070500004,0.00023827561754814907,t of CO2e_20yr per MJ,842932326.73886,MJ,87891712.06187999,m^2,9.590578075727949,2024
1259173,Panchagarh District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 88.5463624184419, 'latitude': 26.320216179000028, 'srid': 4326}",co2e_20yr,190491.84431999997,0.00026328293638672087,t of CO2e_20yr per MJ,723525219.42477,MJ,75587040.19728002,m^2,9.572080313455716,2024
1259132,Rangamati District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 92.22334150772771, 'latitude': 22.796092987000065, 'srid': 4326}",co2e_20yr,187457.83963,0.00021119819532432107,t of CO2e_20yr per MJ,887592052.3001401,MJ,92612922.03252,m^2,9.583889945600378,2024
1259138,Madaripur District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.13017483444312, 'latitude': 23.231163979000055, 'srid': 4326}",co2e_20yr,174724.09965999998,0.00028217813919129484,t of CO2e_20yr per MJ,619197859.05722,MJ,64563142.48943999,m^2,9.590578078793122,2024
1259129,Khagrachhari District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 91.96224022882681, 'latitude': 23.210444450500116, 'srid': 4326}",co2e_20yr,174482.10547499996,0.0002483859734565069,t of CO2e_20yr per MJ,702463601.4945999,MJ,73318074.28104,m^2,9.58104271536025,2024
1259140,Munshiganj District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.43809069191028, 'latitude': 23.52661705000017, 'srid': 4326}",co2e_20yr,173898.406915,0.0001941246679414003,t of CO2e_20yr per MJ,895807878.3037201,MJ,93404993.51208001,m^2,9.590578026086645,2024
1259144,Shariatpur District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.42202219036075, 'latitude': 23.228141785000073, 'srid': 4326}",co2e_20yr,169105.31639,0.00028171820008728656,t of CO2e_20yr per MJ,600264080.6934199,MJ,62588936.16924002,m^2,9.590578102658755,2024
