full_name,id,level,level_0_id,level_1_id,level_2_id,name,year,month,sector,gas,emissionsQuantity
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,transportation,ch4,59.37829721260342
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,fossil-fuel-operations,ch4,83.29281308655236
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,waste,ch4,19736.3366798743
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,manufacturing,ch4,32.1198925224167
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,forestry-and-land-use,ch4,130.133178875
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,4,transportation,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,waste,ch4,10.76357683333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,817.7055702917771
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,9.08763271
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,0.06770318375678129
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,0.4402532498121122
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,waste,ch4,60425.84912665984
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,68814.75954650721
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,65919.24358333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,19769.99999999999
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fluorinated-gases,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,waste,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,waste,ch4,891.2175537528784
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,0.9202180596145583
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,6.605741274996002
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,1517.7494166666665
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,10996.076189645946
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,1770.6583333333328
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,buildings,ch4,290.24511
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,11531.26920438778
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,1.9176853183
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,4355.795317571147
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,power,ch4,270.1320294978
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,513.4270131202068
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,buildings,ch4,0.11373521285850101
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,0.06611152908333187
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,6.022425144825753
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,buildings,ch4,10238.57524
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,49893.25457019389
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,61.66003295310285
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,fossil-fuel-operations,ch4,82.84315451076996
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,waste,ch4,19736.3366798743
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,31.617334290631494
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,122.46053126250001
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,5,transportation,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,waste,ch4,10.76357683333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,817.7055702917771
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,2.469055447
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,0.06039840251166876
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,0.29287690031978564
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,waste,ch4,58517.936207091225
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,68814.75954650725
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,65919.24358333334
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,19769.99999999999
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fluorinated-gases,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,waste,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,waste,ch4,862.4686004060113
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,0.8685547289977377
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,1.5512892765369581
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,1517.7494166666665
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,10996.076189645944
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,1770.6583333333328
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,buildings,ch4,280.88215
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,11740.928644467562
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,1.9176853183
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,4434.99159607244
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,power,ch4,174.30989732775
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,514.4795939210976
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,buildings,ch4,0.11373521285850101
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,0.06360097272169675
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,5.811647647243612
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,buildings,ch4,9908.29544
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,139784.65473702975
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,59.96370205146663
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,fossil-fuel-operations,ch4,82.75312541765817
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,waste,ch4,19736.3366798743
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,31.594446743874276
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,118.23516006916667
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,6,transportation,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,waste,ch4,10.76357683333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,817.7055702917771
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,1.013135645
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,0.06394099105792925
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,0.2888955852697159
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,waste,ch4,60509.43406187439
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,69583.99696988429
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,65919.24358333334
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,19769.99999999999
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fluorinated-gases,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,waste,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,waste,ch4,891.2175537528784
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,0.945750551954763
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,1.8490132965270754
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,1517.749416666667
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,11118.397792777163
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,1770.6583333333328
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,buildings,ch4,290.24489
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,11601.155684414378
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,1.9387587833333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,4382.194077071579
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,504.5095703840437
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,buildings,ch4,0.11373521285850101
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,0.0619804467671634
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,5.672496206535665
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,buildings,ch4,10238.57195
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,262191.25909575506
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,61.719983821272095
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,fossil-fuel-operations,ch4,83.21941161761664
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,waste,ch4,19736.3366798743
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,31.35612535258608
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,101.16424006416668
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,7,transportation,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,waste,ch4,10.76357683333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,817.7055702917771
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,1.450038376
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,0.06550397740890448
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,0.2973411789647544
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,waste,ch4,60549.094955649816
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,69583.99696988429
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,65919.24358333334
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,19769.99999999999
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fluorinated-gases,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,waste,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,waste,ch4,891.2175537528784
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,0.9571375550355182
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,1.917324217367536
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,1517.749416666667
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,11118.397792777163
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,1770.6583333333328
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,buildings,ch4,290.24489
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,11601.155684414378
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,1.9387587833333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,4382.194077071579
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,power,ch4,168.32179834245002
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,499.58900975403657
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,buildings,ch4,0.11373521285850101
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,0.06284064793943127
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,5.742865479473004
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,buildings,ch4,10238.57195
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,297376.47899514687
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,60.82068766179927
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,fossil-fuel-operations,ch4,81.66373223888074
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,waste,ch4,19736.3366798743
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,31.31199579671358
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,101.16424006416668
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,8,transportation,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,waste,ch4,10.76357683333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,fossil-fuel-operations,ch4,817.7055702917771
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,0.282632291
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,transportation,ch4,0.062320510077050084
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,transportation,ch4,0.2921741750711863
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,waste,ch4,58631.76600266711
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,69583.99696988429
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,65919.24358333333
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,19769.99999999999
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,fluorinated-gases,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,forestry-and-land-use,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,power,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,waste,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,waste,ch4,862.4686004060113
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,transportation,ch4,0.9250783535405548
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,transportation,ch4,2.044745367338326
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,mineral-extraction,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,manufacturing,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,0
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,1517.7494166666668
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,11118.397792777163
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,agriculture,ch4,1770.6583333333328
Bangladesh,BGD,0,BGD,,,Bangladesh,2025,9,buildings,ch4,280.88215
