date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-01-01,1,900396,BD10,55.0,2.2727273,1.4406061,7.436363,6.08,265.87274,152.52606,112.919914,112.24154,171.95424,final
2022-01-11,1,900396,BD10,55.0,2.5636363,1.1242424,7.3636365,4.551515,84.38182,97.843636,123.50322,129.44162,86.9104,final
2022-01-21,1,900396,BD10,55.0,5.6,1.9709091,10.436363,4.5357575,79.218185,59.63515,152.06052,161.87874,130.29782,final
2022-02-01,1,900396,BD10,55.0,10.654546,6.061818,18.818182,9.15697,82.6,46.86485,141.51874,168.2435,168.90051,final
2022-02-11,1,900396,BD10,55.0,8.636364,6.5472727,24.89091,14.58,80.52727,36.753334,118.091644,152.66042,204.83937,final
2022-02-21,1,900396,BD10,55.0,10.581819,5.5672727,29.872726,18.176363,83.32727,31.62606,147.45355,150.46678,241.15964,final
2022-03-01,1,900396,BD10,55.0,4.2181816,8.970909,23.436363,21.085455,49.69091,36.322422,65.981255,109.01233,132.35165,final
2022-03-11,1,900396,BD10,55.0,4.072727,12.432727,18.872726,26.97091,51.127274,46.102425,52.04422,74.67015,109.83289,final
2022-03-21,1,900396,BD10,55.0,10.8,32.56606,19.090908,53.969696,59.399998,76.681816,42.059242,40.85303,78.84251,final
2022-04-01,1,900396,BD10,55.0,4.909091,35.45273,19.781818,80.451515,62.036366,110.69394,24.495483,29.001028,57.94285,final
2022-04-11,1,900396,BD10,55.0,14.290909,29.618181,30.0,97.63697,73.76364,139.18788,55.724792,34.100773,54.6257,final
2022-04-21,1,900396,BD10,55.0,32.18182,49.94,51.38182,115.01091,100.34546,187.15697,67.67714,46.98058,54.822605,final
2022-05-01,1,900396,BD10,55.0,49.927273,65.10667,96.4,144.66486,139.61818,246.20181,78.348145,67.75138,57.57052,final
2022-05-11,1,900396,BD10,55.0,52.272728,89.041214,134.38182,204.08788,183.25455,328.69577,60.90173,66.66184,56.41502,final
2022-05-21,1,900396,BD10,55.0,98.32727,115.21576,200.52727,269.36365,271.0,438.34424,85.95152,74.91053,62.25411,final
2022-06-01,1,900396,BD10,55.0,91.10909,122.22667,241.7091,326.48364,357.89093,551.6,75.541626,74.42573,65.19779,final
2022-06-11,1,900396,BD10,55.0,197.29091,156.1606,386.7273,393.60303,551.10913,695.3279,125.52132,98.27504,79.40697,final
2022-06-21,1,900396,BD10,55.0,98.472725,161.26909,386.8727,439.65637,638.7818,824.0309,62.23209,88.12933,77.65474,final
2022-07-01,1,900396,BD10,55.0,52.254547,183.39575,348.0182,500.82544,686.1273,971.97394,30.390572,69.79052,70.74164,final
2022-07-11,1,900396,BD10,55.0,52.345455,175.27213,203.07272,519.93695,724.18176,1117.6279,31.810495,39.63766,64.95311,final
2022-07-21,1,900396,BD10,55.0,90.181816,189.3503,194.78183,548.0182,782.1818,1257.0382,48.97436,36.125725,62.37385,final
2022-08-01,1,900396,BD10,55.0,128.6,133.75575,271.12726,498.37817,860.8546,1325.6873,96.2843,54.854836,65.06823,final
2022-08-11,1,900396,BD10,55.0,124.27273,148.9297,343.05457,472.03577,932.8546,1385.5758,83.98167,72.961945,67.44362,final
2022-08-21,1,900396,BD10,55.0,77.25455,138.77213,330.1273,421.45758,911.78174,1409.1321,57.21175,78.58397,64.829994,final
2022-09-01,1,900396,BD10,55.0,74.2,115.20424,275.7273,402.90607,894.87274,1402.1097,65.887856,68.821556,63.95185,final
2022-09-11,1,900396,BD10,55.0,177.09091,124.15939,328.54547,378.13574,874.6727,1370.1085,140.98154,87.05674,63.97115,final
2022-09-21,1,900396,BD10,55.0,41.036366,97.55515,292.32727,336.9188,817.23645,1306.3945,44.889374,86.95844,62.699394,final
2022-10-01,1,900396,BD10,55.0,207.27272,97.99515,425.4,319.7097,972.2545,1220.9939,206.09973,132.54916,79.711205,final
2022-10-11,1,900396,BD10,55.0,11.436363,54.654545,259.74545,250.20485,931.3454,1100.3763,27.552574,103.73842,84.70829,final
2022-10-21,1,900396,BD10,55.0,179.81818,40.47697,398.52725,193.12666,1020.9818,951.50305,406.39948,203.67136,107.263824,final
2022-11-01,1,900396,BD10,55.0,3.9818182,18.604242,195.23636,113.735756,896.36365,836.3515,38.051712,168.64032,107.13283,final
2022-11-11,1,900396,BD10,55.0,4.0363636,16.231516,187.83635,75.31273,776.12726,703.6533,42.561085,240.10683,110.227,final
2022-11-21,1,900396,BD10,55.0,3.909091,9.298182,11.927273,44.133938,702.7818,574.1794,62.309258,34.451286,122.20425,final
2022-12-01,1,900396,BD10,55.0,2.5636363,4.3242426,10.50909,29.85394,631.1455,463.29938,81.11797,44.497383,135.84163,final
2022-12-11,1,900396,BD10,55.0,1.7454545,2.679394,8.218182,16.301819,455.8,341.8194,87.83838,62.05189,132.86453,final
2022-12-21,1,900396,BD10,55.0,1.8181819,2.0187879,6.1272726,9.022425,416.5818,246.28304,97.14188,79.35342,167.77168,final
2023-01-01,1,900396,BD10,55.0,1.1272727,1.4406061,4.690909,6.08,210.43634,152.52606,95.13503,87.46307,136.76234,final
2023-01-11,1,900396,BD10,55.0,0.8727273,1.1242424,3.818182,4.551515,199.8727,97.843636,95.89313,92.322334,199.20795,final
2023-01-21,1,900396,BD10,55.0,1.5636364,1.9709091,3.5636363,4.5357575,21.618183,59.63515,94.15753,89.80553,41.182213,final
2023-02-01,1,900396,BD10,55.0,2.2181818,6.061818,4.654546,9.15697,19.854546,46.86485,65.25312,68.19642,47.921753,final
2023-02-11,1,900396,BD10,55.0,2.4363637,6.5472727,6.218182,14.58,18.254545,36.753334,64.39931,57.294083,55.695065,final
2023-02-21,1,900396,BD10,55.0,2.0181818,5.5672727,6.6727276,18.176363,16.363636,31.62606,66.41432,50.36479,58.329056,final
2023-03-01,1,900396,BD10,55.0,7.309091,8.970909,11.763637,21.085455,21.10909,36.322422,88.10516,64.26431,63.18383,final
2023-03-11,1,900396,BD10,55.0,35.345455,12.432727,44.67273,26.97091,54.70909,46.102425,231.43513,155.36852,116.841995,final
2023-03-21,1,900396,BD10,55.0,55.78182,32.56606,98.43636,53.969696,108.67273,76.681816,161.79982,175.40596,139.16528,final
2023-04-01,1,900396,BD10,55.0,14.072727,35.45273,105.2,80.451515,121.61818,110.69394,47.148186,128.96202,109.44237,final
2023-04-11,1,900396,BD10,55.0,4.7636366,29.618181,74.61818,97.63697,125.50909,139.18788,28.203785,77.57262,90.513214,final
2023-04-21,1,900396,BD10,55.0,25.363636,49.94,44.2,115.01091,149.3091,187.15697,55.266907,40.996273,80.303665,final
2023-05-01,1,900396,BD10,55.0,7.8727274,65.10667,38.0,144.66486,154.96364,246.20181,18.361631,28.73086,63.679333,final
2023-05-11,1,900396,BD10,55.0,28.254545,89.041214,61.490906,204.08788,180.78181,328.69577,35.361675,31.80046,55.67401,final
2023-05-21,1,900396,BD10,55.0,88.0,115.21576,124.12727,269.36365,266.76364,438.34424,77.3609,47.06428,61.29856,final
2023-06-01,1,900396,BD10,55.0,80.69091,122.22667,196.94547,326.48364,340.14545,551.6,67.35294,60.9217,62.0096,final
2023-06-11,1,900396,BD10,55.0,145.74545,156.1606,314.43637,393.60303,450.54544,695.3279,93.537415,80.13898,65.04745,final
2023-06-21,1,900396,BD10,55.0,165.38182,161.26909,391.81818,439.65637,560.14545,824.0309,102.47354,89.24153,68.16941,final
2023-07-01,1,900396,BD10,55.0,56.636364,183.39575,367.7636,500.82544,602.7091,971.97394,32.71643,73.69412,62.203205,final
2023-07-11,1,900396,BD10,55.0,70.181816,175.27213,292.2,519.93695,668.12726,1117.6279,41.704624,56.616325,59.95996,final
2023-07-21,1,900396,BD10,55.0,115.74545,189.3503,242.56363,548.0182,758.50903,1257.0382,62.127747,44.76591,60.498093,final
2023-08-01,1,900396,BD10,55.0,338.23636,133.75575,524.16364,498.37817,1088.8727,1325.6873,247.36731,105.12248,82.20359,final
2023-08-11,1,900396,BD10,55.0,68.74545,148.9297,522.7273,472.03577,1129.3636,1385.5758,47.908527,110.626366,81.5751,final
2023-08-21,1,900396,BD10,55.0,127.72727,138.77213,534.7091,421.45758,1169.091,1409.1321,92.3178,126.556335,83.02555,final
2023-09-01,1,900396,BD10,55.0,123.92727,115.20424,320.4,402.90607,1212.3273,1402.1097,107.25684,79.77326,86.5126,final
2023-09-11,1,900396,BD10,55.0,143.70909,124.15939,395.36365,378.13574,1210.2909,1370.1085,115.1361,104.49655,88.377815,final
2023-09-21,1,900396,BD10,55.0,101.23637,97.55515,368.8727,336.9188,1146.1454,1306.3945,103.5895,109.345474,87.78025,final
2023-10-01,1,900396,BD10,55.0,170.43637,97.99515,415.38184,319.7097,1259.9454,1220.9939,170.3346,129.4639,103.17714,final
2023-10-11,1,900396,BD10,55.0,5.509091,54.654545,277.18182,250.20485,1195.2727,1100.3763,17.61658,110.57072,108.58499,final
2023-10-21,1,900396,BD10,55.0,40.909092,40.47697,216.85455,193.12666,1120.4363,951.50305,100.950195,111.97612,117.661545,final
2023-11-01,1,900396,BD10,55.0,5.6545453,18.604242,52.072727,113.735756,787.8546,836.3515,45.138264,48.06701,94.23584,final
2023-11-11,1,900396,BD10,55.0,96.4,16.231516,142.96364,75.31273,815.50916,703.6533,477.5919,184.23436,115.78429,final
2023-11-21,1,900396,BD10,55.0,7.0,9.298182,109.05455,44.133938,694.78186,574.1794,83.92676,232.12988,120.82299,final
2023-12-01,1,900396,BD10,55.0,12.581819,4.3242426,115.98182,29.85394,583.4364,463.29938,188.56027,347.1109,125.6539,final
2023-12-11,1,900396,BD10,55.0,3.1272728,2.679394,22.709091,16.301819,442.85452,341.8194,105.83222,130.07852,129.13191,final
2023-12-21,1,900396,BD10,55.0,2.9818182,2.0187879,18.69091,9.022425,344.59998,246.28304,113.72075,168.95016,139.12598,final
2024-01-01,1,900396,BD10,55.0,1.3272728,1.4406061,7.4363637,6.08,175.4909,152.52606,98.24033,112.24154,114.57844,final
2024-01-11,1,900396,BD10,55.0,1.2727273,1.1242424,5.5818186,4.551515,171.25453,97.843636,102.42454,110.7868,171.38107,final
2024-01-21,1,900396,BD10,55.0,2.0727272,1.9709091,4.672727,4.5357575,132.41818,59.63515,101.46061,101.436386,212.60597,final
2024-02-01,1,900396,BD10,55.0,6.109091,6.061818,9.454545,9.15697,132.87273,46.86485,100.42735,102.10197,265.83078,final
2024-02-11,1,900396,BD10,55.0,6.018182,6.5472727,14.2,14.58,42.49091,36.753334,95.418045,98.05925,113.7416,final
2024-02-21,1,900396,BD10,55.0,9.054545,5.5672727,21.181818,18.176363,44.545456,31.62606,133.0007,112.967766,135.27377,final
2024-03-01,1,900396,BD10,55.0,7.4545455,8.970909,22.527273,21.085455,39.418182,36.322422,89.14628,105.52729,107.49172,final
2024-03-11,1,900396,BD10,55.0,14.309091,12.432727,30.81818,26.97091,50.6,46.102425,110.76344,112.03367,108.8011,final
2024-03-21,1,900396,BD10,55.0,71.74545,32.56606,93.50909,53.969696,119.36363,76.681816,204.29466,167.05035,152.25375,final
2024-04-01,1,900396,BD10,55.0,11.090909,35.45273,97.145454,80.451515,129.12727,110.69394,39.777065,119.53615,115.932846,final
2024-04-11,1,900396,BD10,55.0,26.381819,29.618181,109.218185,97.63697,154.23636,139.18788,90.65127,111.28367,110.436714,final
2024-04-21,1,900396,BD10,55.0,3.4545455,49.94,40.927273,115.01091,155.61818,187.15697,15.38869,38.26925,83.58697,final
2024-05-01,1,900396,BD10,55.0,117.58182,65.10667,147.41818,144.66486,267.0909,246.20181,174.85043,101.83966,108.31566,final
2024-05-11,1,900396,BD10,55.0,45.2,89.041214,166.23636,204.08788,306.27274,328.69577,53.38085,81.896835,93.280396,final
2024-05-21,1,900396,BD10,55.0,151.07272,115.21576,313.85455,269.36365,448.2909,438.34424,129.82718,116.21604,102.24355,final
2024-06-01,1,900396,BD10,55.0,39.872726,122.22667,236.14545,326.48364,480.7091,551.6,35.26991,72.747314,87.26359,final
2024-06-11,1,900396,BD10,55.0,159.56363,156.1606,350.5091,393.60303,625.9636,695.3279,102.11158,89.18876,90.09546,final
2024-06-21,1,900396,BD10,55.0,123.07273,161.26909,322.5091,439.65637,677.2909,824.0309,77.02738,73.65443,82.29982,final
2024-07-01,1,900396,BD10,55.0,142.23636,183.39575,424.8727,500.82544,808.4364,971.97394,78.152695,84.9844,83.26081,final
2024-07-11,1,900396,BD10,55.0,71.63636,175.27213,336.94543,519.93695,853.6909,1117.6279,42.511486,65.14029,76.48936,final
2024-07-21,1,900396,BD10,55.0,92.27273,189.3503,306.14545,548.0182,942.50903,1257.0382,50.05021,56.26315,75.07768,final
2024-08-01,1,900396,BD10,55.0,405.6,133.75575,569.5091,498.37817,1230.5272,1325.6873,295.91568,114.130714,92.84881,final
2024-08-11,1,900396,BD10,55.0,330.12726,148.9297,828.0,472.03577,1515.4546,1385.5758,217.71448,174.62003,109.33993,final
2024-08-21,1,900396,BD10,55.0,311.07272,138.77213,1046.8,421.45758,1675.4546,1409.1321,219.84283,246.6365,118.83293,final
2024-09-01,1,900396,BD10,55.0,102.98182,115.20424,744.18176,402.90607,1738.5636,1402.1097,89.831955,183.66527,123.91099,final
2024-09-11,1,900396,BD10,55.0,263.4909,124.15939,677.5454,378.13574,1842.491,1370.1085,207.87564,178.14716,134.35237,final
2024-09-21,1,900396,BD10,55.0,162.4,97.55515,528.8727,336.9188,1881.8182,1306.3945,163.22923,156.1402,143.87875,final
2024-10-01,1,900396,BD10,55.0,186.8,97.99515,612.6909,319.7097,1926.382,1220.9939,186.22237,190.22867,157.53601,final
2024-10-11,1,900396,BD10,55.0,30.072727,54.654545,379.27274,250.20485,1884.8182,1100.3763,58.79305,150.57423,170.96603,final
2024-10-21,1,900396,BD10,55.0,65.490906,40.47697,282.36365,193.12666,1858.0364,951.50305,155.00352,145.04037,194.7758,final
2024-11-01,1,900396,BD10,55.0,12.690909,18.604242,108.25454,113.735756,1465.1272,836.3515,74.94801,95.38368,174.73401,final
2024-11-11,1,900396,BD10,55.0,7.2,16.231516,85.38181,75.31273,1142.2,703.6533,57.461746,112.537346,161.8845,final
2024-11-21,1,900396,BD10,55.0,9.545455,9.298182,29.436363,44.133938,840.6727,574.1794,101.72941,70.086716,146.01224,final
2024-12-01,1,900396,BD10,55.0,2.4545455,4.3242426,19.2,29.85394,740.1455,463.29938,79.948006,69.43262,159.11734,final
2024-12-11,1,900396,BD10,55.0,2.7818182,2.679394,14.781818,16.301819,479.4364,341.8194,101.33376,92.864456,139.67973,final
2024-12-21,1,900396,BD10,55.0,1.8,2.0187879,7.0363636,9.022425,318.8364,246.28304,96.88283,85.83653,128.87315,final
2025-01-01,1,900396,BD10,55.0,1.0909091,1.4406061,5.672727,6.08,133.12727,152.52606,94.570435,96.32426,87.68535,final
2025-01-11,1,900396,BD10,55.0,0.8,1.1242424,3.6909091,4.551515,103.854546,97.843636,94.7056,90.989845,105.84471,final
2025-01-21,1,900396,BD10,55.0,1.5818182,1.9709091,3.4727273,4.5357575,39.94545,59.63515,94.41836,88.852165,69.53717,final
2025-02-01,1,900396,BD10,55.0,2.2727273,6.061818,4.654546,9.15697,29.527273,46.86485,65.746216,68.19642,66.57163,final
2025-02-11,1,900396,BD10,55.0,2.6,6.5472727,6.4545455,14.58,24.927273,36.753334,65.81641,58.501255,71.67637,final
2025-02-21,1,900396,BD10,55.0,2.2,5.5672727,7.072727,18.176363,17.58182,31.62606,68.134895,52.090687,61.655064,final
2025-03-01,1,900396,BD10,55.0,4.5636363,8.970909,9.363636,21.085455,19.690908,36.322422,68.45393,55.063774,59.751846,final
2025-03-11,1,900396,BD10,55.0,7.1272726,12.432727,13.890909,26.97091,24.036362,46.102425,69.56612,59.087807,56.819927,final
2025-03-21,1,900396,BD10,55.0,6.5636363,32.56606,18.254545,53.969696,28.8,76.681816,30.782139,39.43474,41.380077,final
2025-04-01,1,900396,BD10,55.0,9.654546,35.45273,23.345455,80.451515,37.363636,110.69394,36.22635,33.171387,36.616985,final
2025-04-11,1,900396,BD10,55.0,17.89091,29.618181,34.109093,97.63697,54.454544,139.18788,66.123955,38.104294,41.234077,final
2025-04-21,1,900396,BD10,55.0,71.30909,49.94,98.854546,115.01091,124.181816,187.15697,138.89532,86.53759,67.22724,final
2025-05-01,1,900396,BD10,55.0,20.054546,65.10667,109.25455,144.66486,141.96364,246.20181,35.737755,76.34026,58.50421,final
2025-05-11,1,900396,BD10,55.0,91.98182,89.041214,183.34546,204.08788,231.34546,328.69577,103.12693,90.07957,70.82663,final
2025-05-21,1,900396,BD10,55.0,341.63635,115.21576,453.67273,269.36365,570.7818,438.34424,288.34518,167.17694,129.87239,final
2025-06-01,1,900396,BD10,55.0,115.67273,122.22667,549.2909,326.48364,681.89087,551.6,94.84861,167.21515,123.408356,final
2025-06-11,1,900396,BD10,55.0,166.54546,156.1606,623.85455,393.60303,841.30914,695.3279,106.4438,157.76462,120.844696,final
2025-06-21,1,900396,BD10,55.0,95.836365,161.26909,378.05457,439.65637,930.5818,824.0309,60.646484,86.1462,112.85246,final
2025-07-01,1,900396,BD10,55.0,384.25455,183.39575,646.63635,500.82544,1305.1818,971.97394,206.61536,128.82632,134.10611,final
2025-07-11,1,900396,BD10,55.0,131.72728,175.27213,611.8182,519.93695,1419.0182,1117.6279,75.84494,117.50329,126.84685,final
2025-07-21,1,900396,BD10,55.0,279.47272,189.3503,795.4545,548.0182,1627.1819,1257.0382,146.37112,144.74289,129.32904,final
2025-08-01,1,900396,BD10,55.0,157.92728,133.75575,569.1273,498.37817,1765.0544,1325.6873,117.4202,114.05487,133.01807,final
2025-08-11,1,900396,BD10,55.0,129.12727,148.9297,566.5273,472.03577,1802.2001,1385.5758,87.13541,119.80805,129.96056,final
2025-08-21,1,900396,BD10,55.0,138.61818,138.77213,425.67273,421.45758,1599.1818,1409.1321,99.89293,100.98841,113.43932,final
2025-09-01,1,900396,BD10,55.0,67.98182,115.20424,335.72726,402.90607,1551.491,1402.1097,60.714848,83.530815,110.61617,final
2025-09-11,1,900396,BD10,55.0,114.490906,124.15939,321.0909,378.13574,1499.4363,1370.1085,92.5143,85.11106,109.40491,final
2025-09-21,1,900396,BD10,55.0,156.89091,97.55515,339.36365,336.9188,1560.491,1306.3945,157.85742,100.71504,119.37605,final
2025-10-01,1,900396,BD10,55.0,147.65454,97.99515,419.03638,319.7097,1323.8909,1220.9939,148.21527,130.58937,108.392944,final
2025-10-11,1,900396,BD10,55.0,24.545454,54.654545,329.0909,250.20485,1216.709,1100.3763,49.527584,130.91087,110.52426,final
2025-10-21,1,900396,BD10,55.0,11.8,40.47697,184.0,193.12666,949.0364,951.50305,36.941772,95.393524,99.74211,final
2025-11-01,1,900396,BD10,55.0,29.727272,18.604242,66.07272,113.735756,820.83636,836.3515,147.12302,59.857895,98.15593,final
2025-11-11,1,900396,BD10,55.0,4.6181817,16.231516,46.145454,75.31273,696.3273,703.6533,45.301434,63.682873,98.9662,final
2025-11-21,1,900396,BD10,55.0,5.490909,9.298182,39.836365,44.133938,563.2,574.1794,73.37234,91.25335,98.104324,final
2025-12-01,1,900396,BD10,55.0,2.1454546,4.3242426,12.254545,29.85394,497.36362,463.29938,76.63309,49.505295,107.27403,final
2025-12-11,1,900396,BD10,55.0,1.4727273,2.679394,9.109091,16.301819,384.34543,341.8194,84.28696,66.23421,112.26173,final
2025-12-21,1,900396,BD10,55.0,1.5090909,2.0187879,5.1272726,9.022425,228.96364,246.28304,92.738106,72.22198,93.10761,final
2026-01-01,1,900396,BD10,55.0,1.0909091,1.4406061,4.072727,6.08,82.399994,152.52606,94.570435,81.88382,55.482876,final
2026-01-11,1,900396,BD10,55.0,0.8,1.1242424,3.3999999,4.551515,58.654545,97.843636,94.7056,87.94415,61.89449,final
2026-01-21,1,900396,BD10,55.0,1.4909091,1.9709091,3.3818183,4.5357575,48.345455,59.63515,93.11424,87.89883,82.533195,final
2026-02-01,1,900396,BD10,55.0,2.4,6.061818,4.6909094,9.15697,21.01818,46.86485,66.89678,68.45328,50.165344,final
2026-02-11,1,900396,BD10,55.0,2.6909091,6.5472727,6.5818186,14.58,19.090908,36.753334,66.60368,59.151268,57.698166,final
2026-02-21,1,900396,BD10,55.0,2.2727273,5.5672727,7.363636,18.176363,15.872726,31.62606,68.82312,53.345882,56.988728,final
2026-03-01,1,900396,BD10,55.0,5.9636364,8.970909,10.927273,21.085455,19.69091,36.322422,78.474754,61.058064,59.751846,final
2026-03-11,1,900396,BD10,55.0,28.727272,12.432727,36.963634,26.97091,46.945454,46.102425,193.471,131.25569,101.64969,final
2026-03-21,1,900396,BD10,55.0,22.836363,32.56606,57.527275,53.969696,68.27273,76.681816,74.09977,106.0329,89.70507,final
2026-04-01,1,900396,BD10,55.0,10.581819,35.45273,62.145454,80.451515,77.76363,110.69394,38.518585,78.577255,71.536705,prelim
2026-04-11,1,900396,BD10,55.0,14.836364,29.618181,48.254547,97.63697,91.8,139.18788,57.300423,51.886322,67.13463,prelim
2026-04-21,1,900396,BD10,55.0,17.818182,49.94,43.236366,115.01091,108.12727,187.15697,41.532913,40.193317,58.872326,forecast
2022-01-01,1,900397,BD10,345.0,2.3913043,1.8659904,6.0666666,5.159034,308.7652,159.8346,107.65095,108.93425,190.35155,final
2022-01-11,1,900397,BD10,345.0,2.9507246,1.5654106,7.101449,4.770725,84.77971,101.99507,121.10019,123.85415,83.91014,final
2022-01-21,1,900397,BD10,345.0,6.501449,2.7310145,11.843477,6.1624155,81.01739,55.414974,148.77025,150.89456,142.3776,final
2022-02-01,1,900397,BD10,345.0,14.408695,6.00058,23.860868,10.297005,90.08986,43.09575,176.43338,188.67006,197.70949,final
2022-02-11,1,900397,BD10,345.0,12.263768,6.712464,33.173912,15.444058,94.45797,35.289177,147.39655,186.72375,246.86026,final
2022-02-21,1,900397,BD10,345.0,14.084058,5.7038646,40.75652,18.416908,102.2203,31.881159,178.29128,195.39949,290.71835,final
2022-03-01,1,900397,BD10,345.0,4.4318843,8.170145,30.77971,20.586473,60.707245,36.04251,71.61565,139.83838,160.09557,final
2022-03-11,1,900397,BD10,345.0,3.826087,10.541352,22.34203,24.415361,62.61739,44.630146,56.790985,92.95154,136.24257,final
2022-03-21,1,900397,BD10,345.0,7.272464,26.574299,15.530435,45.285797,68.13043,69.86512,38.868523,40.8275,97.682915,final
2022-04-01,1,900397,BD10,345.0,6.594203,32.56145,17.692753,69.6771,72.33333,100.56058,30.867294,30.387835,73.25967,final
2022-04-11,1,900397,BD10,345.0,15.913043,27.670048,29.779709,86.80579,85.29565,126.665215,64.01289,37.884003,68.57973,final
2022-04-21,1,900397,BD10,345.0,23.08116,45.913334,45.588406,106.14483,101.87537,169.84753,55.154823,45.51575,61.12489,final
2022-05-01,1,900397,BD10,345.0,56.86087,57.222416,95.85507,130.8058,144.32755,221.06938,99.418945,74.26418,66.053856,final
2022-05-11,1,900397,BD10,345.0,33.631886,76.93652,113.57391,180.07227,165.69566,291.29343,47.148552,64.06898,57.610344,final
2022-05-21,1,900397,BD10,345.0,104.28696,105.159805,194.77971,239.31874,255.89856,390.74936,99.20765,81.77011,65.9252,final
2022-06-01,1,900397,BD10,345.0,81.5942,118.7171,219.51303,300.81342,333.06088,501.29633,69.99371,73.41503,66.77135,final
2022-06-11,1,900397,BD10,345.0,160.90144,164.39738,346.7826,388.2743,490.13623,655.15234,97.93625,89.44968,75.00333,final
2022-06-21,1,900397,BD10,345.0,96.63768,165.574,339.1333,448.6885,579.50146,794.1521,59.58568,75.852325,73.140205,final
2022-07-01,1,900397,BD10,345.0,58.228985,182.65652,315.7681,512.6279,631.1362,944.24713,33.693996,61.968857,67.01482,final
2022-07-11,1,900397,BD10,345.0,38.67536,173.46396,193.54202,521.6945,653.89856,1090.041,24.47293,37.695858,60.171135,final
2022-07-21,1,900397,BD10,345.0,83.26087,188.10956,180.16522,544.23004,714.07825,1232.2373,45.70508,33.7136,58.11967,final
2022-08-01,1,900397,BD10,345.0,112.2,135.31111,234.13623,496.88464,769.4174,1310.326,83.52866,47.647648,58.87646,final
2022-08-11,1,900397,BD10,345.0,132.7913,148.4943,328.2522,471.91498,868.57684,1381.8838,89.76966,69.87665,62.988464,final
2022-08-21,1,900397,BD10,345.0,65.884056,133.95555,310.87537,417.76096,830.1739,1410.6794,51.01204,74.717255,58.99456,final
2022-09-01,1,900397,BD10,345.0,67.18551,118.32966,265.86087,400.7795,815.76514,1410.2921,58.530533,66.750755,57.99263,final
2022-09-11,1,900397,BD10,345.0,205.25217,120.350914,338.32172,372.63614,860.11584,1366.2456,167.73085,90.91336,63.089783,final
2022-09-21,1,900397,BD10,345.0,20.524637,96.15662,292.9623,334.8372,784.0029,1296.8282,25.232792,87.67796,60.607296,final
2022-10-01,1,900397,BD10,345.0,172.45218,103.21691,398.229,319.72446,898.2261,1217.3885,163.97823,124.175735,73.89026,final
2022-10-11,1,900397,BD10,345.0,16.110146,58.464348,209.08698,257.8379,875.66095,1102.389,33.262997,81.452095,79.52589,final
2022-10-21,1,900397,BD10,345.0,238.22609,49.755653,426.7884,211.4369,1030.6262,964.0351,444.2027,199.4985,106.8719,final
2022-11-01,1,900397,BD10,345.0,3.9275362,18.172754,258.2638,126.39275,922.35364,846.8967,38.526,200.364,108.85751,final
2022-11-11,1,900397,BD10,345.0,3.7536232,14.266956,245.90724,82.19536,793.3159,712.6694,45.433346,287.753,111.23729,final
2022-11-21,1,900397,BD10,345.0,4.1652174,7.943865,11.846376,40.383575,731.5971,586.6577,70.80743,37.119984,124.49718,final
2022-12-01,1,900397,BD10,345.0,2.8811593,4.0478263,10.799999,26.258648,667.2928,472.37585,87.105545,50.54601,140.83092,final
2022-12-11,1,900397,BD10,345.0,1.3101449,1.9733334,8.356522,13.965024,463.35077,353.99826,90.48965,70.42713,130.46045,final
2022-12-21,1,900397,BD10,345.0,1.3275362,1.3601933,5.5188403,7.3813524,444.15366,259.20184,99.486534,84.95712,170.00398,final
2023-01-01,1,900397,BD10,345.0,1.4202899,1.8659904,4.057971,5.159034,273.1218,159.8346,93.508575,89.161736,168.7278,final
2023-01-11,1,900397,BD10,345.0,1.1507246,1.5654106,3.8985507,4.770725,258.16232,101.99507,93.68378,91.07359,245.95743,final
2023-01-21,1,900397,BD10,345.0,1.7855072,2.7310145,4.3565216,6.1624155,21.721737,55.414974,87.76995,83.821655,44.23032,final
2023-02-01,1,900397,BD10,345.0,2.6028986,6.00058,5.53913,10.297005,20.397102,43.09575,69.11362,68.89669,52.805294,final
2023-02-11,1,900397,BD10,345.0,3.1072464,6.712464,7.495652,15.444058,19.750725,35.289177,69.21897,61.121197,61.43269,final
2023-02-21,1,900397,BD10,345.0,2.594203,5.7038646,8.304348,18.416908,18.17971,31.881159,70.948235,56.815136,62.849735,final
2023-03-01,1,900397,BD10,345.0,8.22029,8.170145,13.92174,20.586473,23.51884,36.04251,100.38075,73.95212,69.4861,final
2023-03-11,1,900397,BD10,345.0,48.791306,10.541352,59.605797,24.415361,71.0,44.630146,346.11728,219.63284,153.13274,final
2023-03-21,1,900397,BD10,345.0,46.014492,26.574299,103.02609,45.285797,115.686966,69.86512,161.56967,214.82426,161.20587,final
2023-04-01,1,900397,BD10,345.0,14.063768,32.56145,108.86957,69.6771,128.33043,100.56058,50.753548,152.48257,126.30704,final
2023-04-11,1,900397,BD10,345.0,5.927536,27.670048,66.0058,86.80579,133.10725,126.665215,33.448177,77.34348,104.89273,final
2023-04-21,1,900397,BD10,345.0,28.22029,45.913334,48.211594,106.14483,159.54204,169.84753,65.2487,47.875904,94.10601,final
2023-05-01,1,900397,BD10,345.0,9.75942,57.222416,43.90725,130.8058,166.69855,221.06938,23.720425,36.012638,75.94949,final
