date,Station code,Address,Latitude,Longitude,SO2,NO2,CO,O3,PM2.5,PM10
1/1/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.059,1.2,0.0525,57,73
1/1/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.058,1.2,0.0525,59,71
1/1/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.056,1.2,0.0525,59,70
1/1/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.056,1.2,0.0525,58,70
1/1/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.051,1.2,0.0525,61,69
1/1/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.046,1.1,0.0525,61,70
1/1/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.049,1.1,0.0525,57,66
1/1/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.045,1,0.0525,60,71
1/1/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.047,1.1,0.0525,60,72
1/1/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.047,1.1,0.0525,63,74
1/1/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.045,1,0.04,68,76
1/1/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.048,1,0.05,74,83
1/1/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,1,0.05,79,93
1/1/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.05,1,0.07,79,94
1/1/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.055,3.9,0.08,78,93
1/1/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.056,3.8,0.08,69,87
1/1/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.063,3.9,0.04,69,87
1/1/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.063,3.9,0.0525,72,91
1/1/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.063,1,0.0525,69,91
1/1/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.062,1,0.0525,70,92
1/1/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.056,3.9,0.0525,74,94
1/1/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.058,3.9,0.0525,74,93
1/1/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.058,1,0.0525,73,89
1/1/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.057,1,0.0525,72,91
1/2/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.057,1.1,0.0525,72,93
1/2/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.057,1,0.0525,74,92
1/2/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.055,1,0.0525,73,90
1/2/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.053,1,0.0525,74,92
1/2/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.052,1.1,0.0525,76,92
1/2/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.05,1,0.0525,77,92
1/2/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.05,1,0.0525,76,92
1/2/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.054,1.2,0.0525,74,88
1/2/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.06,1.4,0.0525,71,88
1/2/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.066,1.5,0.0525,69,88
1/2/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.059,1.1,0.04,63,85
1/2/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.055,3.8,0.08,55,73
1/2/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.037,3.7,0.31,59,80
1/2/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.037,3.8,0.34,80,104
1/2/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.035,3.9,0.36,90,117
1/2/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.038,1,0.33,98,130
1/2/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.039,1,0.34,107,140
1/2/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.039,1,0.32,113,148
1/2/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.04,1,0.29,116,150
1/2/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.045,1,0.23,121,160
1/2/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.044,1,0.19,116,154
1/2/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.041,1.1,0.18,113,153
1/2/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.028,3.9,0.31,111,146
1/2/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.19,3.9,0.41,114,145
1/3/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.022,1,0.34,113,148
1/3/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.023,1,0.29,109,142
1/3/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.15,3.8,0.35,95,122
1/3/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.15,3.7,0.33,73,100
1/3/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.19,3.8,0.29,69,95
1/3/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.026,3.8,0.22,70,94
1/3/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.037,3.8,0.12,58,83
1/3/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.057,1,0.0545,51,72
1/3/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.065,1.4,0.0545,57,76
1/3/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.055,1.2,0.06,54,82
1/3/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.046,3.9,0.12,57,76
1/3/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.052,3.9,0.11,53,75
1/3/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.052,3.8,0.16,53,75
1/3/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.056,3.8,0.13,48,71
1/3/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.045,3.6,0.2,53,76
1/3/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.044,3.6,0.19,39,59
1/3/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.047,3.5,0.16,32,52
1/3/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.053,3.6,0.08,75,42
1/3/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.062,3.7,0.0525,71,118
1/3/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.062,3.8,0.0525,72,116
1/3/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.067,3.8,0.0525,71,113
1/3/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.066,3.8,0.0525,74,115
1/3/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.066,3.7,0.0525,73,115
1/3/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.07,1,0.0525,74,113
1/4/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.073,1.2,0.0525,74,116
1/4/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.065,3.9,0.0525,70,112
1/4/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.062,3.9,0.0525,71,109
1/4/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.063,3.9,0.0525,71,114
1/4/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.06,3.8,0.0525,73,117
1/4/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.061,3.9,0.0525,72,116
1/4/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.061,3.9,0.0525,78,118
1/4/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.071,1.3,0.0525,79,41
1/4/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.074,1.4,0.0525,30,43
1/4/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.077,1.7,0.0545,34,51
1/4/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.083,1.7,0.0545,48,64
1/4/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.064,1.3,0.14,60,80
1/4/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.051,1,0.16,56,83
1/4/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.052,3.9,0.17,56,80
1/4/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.037,3.7,0.26,50,68
1/4/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.032,3.6,0.29,38,57
1/4/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.036,3.7,0.25,35,52
1/4/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.043,3.7,0.17,36,57
1/4/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.047,3.8,0.14,37,58
1/4/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.048,3.8,0.11,41,57
1/4/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.053,3.7,0.07,35,49
1/4/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,3.8,0.06,31,48
1/4/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.065,1.1,0.0525,31,46
1/4/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.064,1.1,0.0525,32,51
1/5/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.055,3.9,0.04,32,49
1/5/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.055,3.9,0.0525,32,50
1/5/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.052,3.9,0.0545,34,54
1/5/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.05,3.9,0.0545,37,55
1/5/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.05,3.9,0.0525,39,59
1/5/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.049,3.9,0.0525,41,59
1/5/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.053,3.1,0.0525,43,63
1/5/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.058,1.2,0.0525,44,58
1/5/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.058,1,0.0545,43,57
1/5/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.053,1.1,0.04,43,60
1/5/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.053,3.9,0.06,38,58
1/5/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.048,3.7,0.05,30,45
1/5/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.035,3.5,0.15,73,117
1/5/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.027,3.4,0.22,61,99
1/5/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.022,3.4,0.25,56,102
1/5/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.027,3.4,0.22,56,94
1/5/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.031,3.4,0.19,54,96
1/5/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.036,3.4,0.15,54,95
1/5/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.034,3.4,0.15,56,93
1/5/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.029,3.3,0.19,54,79
1/5/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.032,3.3,0.17,51,76
1/5/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.033,3.4,0.16,48,76
1/5/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.025,3.3,0.21,51,76
1/5/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.027,3.3,0.2,51,77
1/6/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.021,3.3,0.24,51,77
1/6/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.19,3.3,0.26,48,74
1/6/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.15,3.3,0.28,48,75
1/6/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.16,3.3,0.27,51,75
1/6/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.16,3.3,0.27,48,74
1/6/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.025,3.3,0.2,48,78
1/6/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.036,3.3,0.11,48,77
1/6/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.047,3.6,0.04,53,77
1/6/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.05,3.6,0.04,55,92
1/6/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.045,3.6,0.08,55,95
1/6/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.038,3.5,0.12,58,99
1/6/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.039,3.5,0.13,60,102
1/6/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.034,3.4,0.18,57,102
1/6/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.033,3.4,0.19,59,99
1/6/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.035,3.5,0.17,65,99
1/6/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.036,3.5,0.19,65,101
1/6/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.041,3.5,0.14,63,105
1/6/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,3.6,0.04,73,111
1/6/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.059,3.7,0.0525,71,115
1/6/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.06,3.7,0.0525,73,119
1/6/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,3.7,0.0525,77,120
1/6/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.058,3.8,0.0525,72,115
1/6/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.068,1,0.0525,71,117
1/6/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.071,1.2,0.0525,72,120
1/7/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.071,1.3,0.0525,77,41
1/7/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.073,1.4,0.0525,76,118
1/7/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.064,1.2,0.0525,33,43
1/7/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.061,1.2,0.0525,32,44
1/7/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,1.1,0.0525,31,42
1/7/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.049,3.9,0.0525,33,42
1/7/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.048,3.9,0.0525,33,42
1/7/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.052,1.1,0.0525,36,45
1/7/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.048,1,0.0525,39,52
1/7/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.051,1,0.0545,42,55
1/7/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.04,3.7,0.06,38,53
1/7/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.044,3.8,0.07,36,50
1/7/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.043,3.7,0.11,39,58
1/7/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.043,3.6,0.17,44,60
1/7/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.057,3.7,0.09,52,69
1/7/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.061,3.7,0.07,54,73
1/7/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.061,3.7,0.05,56,76
1/7/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.066,3.9,0.0525,61,77
1/7/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.068,1,0.0525,57,73
1/7/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.067,3.9,0.0525,48,65
1/7/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.063,3.9,0.0525,44,60
1/7/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.064,3.9,0.0525,42,57
1/7/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.065,1,0.0525,40,56
1/7/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.062,3.9,0.0525,41,58
1/8/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.062,1.1,0.0525,39,51
1/8/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.055,3.8,0.0525,33,44
1/8/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.052,3.7,0.0545,79,120
1/8/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.054,3.8,0.0525,76,116
1/8/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.042,3.6,0.06,75,117
1/8/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.04,3.6,0.07,73,112
1/8/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.044,3.6,0.05,74,112
1/8/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.047,3.6,0.0545,70,109
1/8/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.047,3.7,0.05,73,113
1/8/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.036,3.6,0.13,72,110
1/8/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.032,3.5,0.19,70,107
1/8/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.023,3.5,0.27,64,101
1/8/2017 12:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.024,3.4,0.27,67,104
1/8/2017 13:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.027,3.4,0.26,67,103
1/8/2017 14:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.05,0.032,3.4,0.21,67,102
1/8/2017 15:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.033,3.5,0.19,71,111
1/8/2017 16:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.03,3.5,0.21,71,108
1/8/2017 17:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.034,3.5,0.18,68,105
1/8/2017 18:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.03,3.4,0.22,68,106
1/8/2017 19:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.19,3.4,0.29,67,102
1/8/2017 20:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.021,3.5,0.26,70,103
1/8/2017 21:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.17,3.5,0.28,74,110
1/8/2017 22:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.02,3.5,0.24,72,109
1/8/2017 23:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.16,3.5,0.3,79,115
1/9/2017 0:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.14,3.5,0.35,32,119
1/9/2017 1:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.12,3.4,0.36,79,120
1/9/2017 2:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.12,3.5,0.35,30,41
1/9/2017 3:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.12,3.5,0.34,32,41
1/9/2017 4:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.11,3.5,0.37,34,45
1/9/2017 5:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.13,3.5,0.35,32,43
1/9/2017 6:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.03,0.02,3.6,0.3,36,43
1/9/2017 7:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.024,3.6,0.27,37,45
1/9/2017 8:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.04,0.029,1,0.18,53,65
1/9/2017 9:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.06,0.03,1.2,0.18,84,94
1/9/2017 10:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.025,1.1,0.23,83,94
1/9/2017 11:00,101,"Kuril Bishow Road, Dhaka, Bangladesh",23.820612,90.421011,0.07,0.03,1.1,0.21,81,91
